ambiguous,atr,conviction,cost_model,decision_time,entry,exit_price,exit_reason,exit_time,fill_price,filled_at,final_stop,gross_pnl,market,mode,net_pnl,outcome_data_missing,pnl_r,portfolio,quantity,reserved_notional,risk_amount,signal_bar_end,status,stop,strategy_version,symbol,target,transaction_cost
False,1.4738987976437583,87,stressed,2022-05-13 15:16:00,167.31,171.75,target,2022-05-16 13:43:00,167.31,2022-05-13 17:59:00,167.38,461.75999999999976,stock,stock_only,415.91908799999976,False,1.8014513513513513,current_1pct,104,17400.24,230.87999999999988,2022-05-13 15:00:00,closed,165.09,stock_trend_momentum_v1,CVX,171.75,45.840912
False,1.2923675332351774,87,stressed,2022-05-16 15:16:00,156.51,154.57,stop,2022-05-17 13:32:00,155.69,2022-05-16 15:16:00,154.57,-125.44000000000051,stock,stock_only,-170.6138560000005,False,-0.7852257731958796,current_1pct,112,17529.12,217.27999999999975,2022-05-16 15:00:00,closed,154.57,stock_trend_momentum_v1,ABBV,160.39,45.173855999999994
False,0.6371770246885684,87,stressed,2022-05-16 15:16:00,91.67,91.73,stop,2022-05-17 13:39:00,91.305,2022-05-16 15:16:00,91.73,81.59999999999945,stock,stock_only,35.914463999999455,False,0.19484843749999542,current_1pct,192,17600.64,184.32000000000153,2022-05-16 15:00:00,closed,90.71,stock_trend_momentum_v1,MRK,93.59,45.685536
False,0.7871895212137543,92,stressed,2022-05-17 15:16:00,72.63,71.44,stop,2022-05-18 16:05:00,72.63,2022-05-18 15:23:00,71.44,-289.16999999999945,stock,stock_only,-334.68171299999943,False,-1.1573873949579834,current_1pct,243,17649.09,289.16999999999945,2022-05-17 15:00:00,closed,71.44,stock_trend_momentum_v1,MU,75.01,45.51171299999999
False,0.419806815683969,87,stressed,2022-05-17 15:16:00,51.38,50.75,stop,2022-05-18 14:08:00,51.26,2022-05-17 15:16:00,50.75,-175.43999999999932,stock,stock_only,-221.05887199999933,False,-1.0200206349206278,current_1pct,344,17674.72,216.72000000000088,2022-05-17 15:00:00,closed,50.75,stock_trend_momentum_v1,PFE,52.64,45.618872
False,0.46657921267835517,87,stressed,2022-05-18 15:16:00,63.47,62.77,stop,2022-05-20 17:18:00,63.35,2022-05-18 15:16:00,62.77,-160.6599999999995,stock,stock_only,-206.07581199999953,False,-1.0627942857142898,current_1pct,277,17581.19,193.8999999999988,2022-05-18 15:00:00,closed,62.77,stock_trend_momentum_v1,GILD,64.87,45.415812
False,0.2907244915335444,73,stressed,2022-05-18 15:16:00,49.18,48.94,stop,2022-05-18 19:23:00,49.0768,2022-05-18 15:16:00,48.94,-48.97440000000033,stock,stock_only,-94.59141872000032,False,-0.600504181818187,current_1pct,358,17606.44,157.5199999999992,2022-05-18 15:00:00,closed,48.74,stock_trend_momentum_v1,VZ,50.06,45.61701872
False,0.2154797239426461,87,stressed,2022-05-20 15:16:00,49.37,49.04,stop,2022-05-20 16:38:00,49.28,2022-05-20 15:16:00,49.04,-85.2000000000007,stock,stock_only,-130.5746800000007,False,-1.1145939393939512,current_1pct,355,17526.35,117.1499999999994,2022-05-20 15:00:00,closed,49.04,stock_trend_momentum_v1,VZ,50.03,45.374680000000005
False,0.7598581651410266,92,stressed,2022-05-23 15:16:00,94.15,93.01,stop,2022-05-24 13:30:00,94.15,2022-05-23 16:31:00,93.01,-210.9000000000001,stock,stock_only,-255.91198000000009,False,-1.2134280701754385,current_1pct,185,17417.75,210.9000000000001,2022-05-23 15:00:00,closed,93.01,stock_trend_momentum_v1,XOM,96.43,45.01198
False,1.485225199440004,87,stressed,2022-05-23 15:16:00,172.12,169.89,stop,2022-05-23 17:21:00,172.12,2022-05-23 15:48:00,169.89,-225.23000000000184,stock,stock_only,-270.13591300000184,False,-1.199378026905828,current_1pct,101,17384.12,225.23000000000184,2022-05-23 15:00:00,closed,169.89,stock_trend_momentum_v1,CVX,176.58,44.905913
False,0.48371507358525045,87,stressed,2022-05-24 15:16:00,174.01,173.28,stop,2022-05-25 13:30:00,174.01,2022-05-24 16:22:00,173.28,-72.26999999999899,stock,stock_only,-116.96622299999899,False,-1.6184616438356252,current_1pct,99,17226.989999999998,72.26999999999899,2022-05-24 15:00:00,closed,173.28,stock_trend_momentum_v1,GLD,175.47,44.696222999999996
False,0.4759221217307763,71,stressed,2022-05-24 15:16:00,77.01,77.02,stop,2022-05-25 16:24:00,76.71,2022-05-24 15:16:00,77.02,69.75000000000051,stock,stock_only,24.78397500000051,False,0.15298750000000338,current_1pct,225,17327.25,161.99999999999974,2022-05-24 15:00:00,closed,76.29,stock_trend_momentum_v1,BMY,78.45,44.966025
False,0.8952327924930912,92,stressed,2022-05-25 15:16:00,110.46,113.16,target,2022-05-26 13:31:00,109.96,2022-05-25 15:16:00,111.45,502.40000000000043,stock,stock_only,456.86120800000043,False,2.1555140740740852,current_1pct,157,17342.219999999998,211.9499999999991,2022-05-25 15:00:00,closed,109.11,stock_trend_momentum_v1,COP,113.16,45.538791999999994
False,1.3113114302312534,92,stressed,2022-05-25 15:16:00,174.86,176.11,stop,2022-05-26 17:22:00,174.21,2022-05-25 15:16:00,176.11,188.10000000000056,stock,stock_only,143.01381600000056,False,0.7332913705583683,current_1pct,99,17311.140000000003,195.0300000000027,2022-05-25 15:00:00,closed,172.89,stock_trend_momentum_v1,CVX,178.8,45.08618400000001
False,0.32369142629185027,87,stressed,2022-05-26 15:16:00,36.59,36.93,stop,2022-05-31 14:37:00,36.59,2022-05-26 15:33:00,36.93,162.51999999999822,stock,stock_only,116.83467199999822,False,0.49882448979590877,current_1pct,478,17490.02,234.22000000000094,2022-05-26 15:00:00,closed,36.1,stock_trend_momentum_v1,BAC,37.57,45.685328
False,0.38913375390277943,87,stressed,2022-05-26 15:16:00,77.9,77.31,stop,2022-05-27 13:30:00,77.9,2022-05-26 15:22:00,77.31,-132.16000000000076,stock,stock_only,-177.35715200000078,False,-1.3419881355932184,current_1pct,224,17449.600000000002,132.16000000000076,2022-05-26 15:00:00,closed,77.31,stock_trend_momentum_v1,BMY,79.08,45.19715200000002
False,0.724722144120013,92,stressed,2022-05-27 15:16:00,40.33,42.51,target,2022-05-31 13:32:00,40.33,2022-05-27 15:17:00,41.2,941.7599999999999,stock,stock_only,895.2370559999999,False,1.9012000000000062,current_1pct,432,17422.559999999998,470.8799999999984,2022-05-27 15:00:00,closed,39.24,stock_trend_momentum_v1,CRWD,42.51,46.522943999999995
False,0.5500211484818014,87,stressed,2022-05-27 15:16:00,132.86,132.84,stop,2022-05-31 13:30:00,132.86,2022-05-27 16:24:00,132.84,-2.6200000000013404,stock,stock_only,-47.86871000000134,False,-0.4402530120481985,current_1pct,131,17404.660000000003,108.73000000000164,2022-05-27 15:00:00,closed,132.03,stock_trend_momentum_v1,XLV,134.52,45.24871
False,0.961680785293949,87,stressed,2022-05-31 15:16:00,179.69,178.24,stop,2022-05-31 15:26:00,178.8511,2022-05-31 15:16:00,178.24,-59.887799999999345,stock,stock_only,-105.38120613999935,False,-0.7415989172413805,current_1pct,98,17609.62,142.0999999999989,2022-05-31 15:00:00,closed,178.24,stock_trend_momentum_v1,CVX,182.59,45.493406140000005
False,2.836206841341655,78,stressed,2022-05-31 15:16:00,359.05,357.42,stop,2022-06-01 14:21:00,357.255,2022-05-31 15:16:00,357.42,8.085000000001003,stock,stock_only,-37.439797499998996,False,-0.17936091549295333,current_1pct,49,17593.45,208.73999999999955,2022-05-31 15:00:00,closed,354.79,stock_trend_momentum_v1,MA,367.57,45.5247975
False,1.4853297444103317,92,stressed,2022-06-01 15:16:00,122.59,121.48,stop,2022-06-02 13:30:00,121.96,2022-06-01 15:16:00,121.48,-68.63999999999854,stock,stock_only,-113.89549599999853,False,-0.3571623318385598,current_1pct,143,17530.37,318.89000000000055,2022-06-01 15:00:00,closed,120.36,stock_trend_momentum_v1,AMZN,127.05,45.255495999999994
False,2.2147228911641763,73,stressed,2022-06-01 15:16:00,273.52,270.19,stop,2022-06-01 16:48:00,272.38,2022-06-01 15:16:00,270.19,-140.15999999999985,stock,stock_only,-185.30182399999984,False,-0.8694717717717751,current_1pct,64,17505.28,213.11999999999898,2022-06-01 15:00:00,closed,270.19,stock_trend_momentum_v1,MSFT,280.18,45.14182399999999
False,0.34801215234174704,87,stressed,2022-06-02 15:16:00,38.89,38.36,stop,2022-06-03 13:30:00,38.89,2022-06-02 18:57:00,38.36,-239.0300000000005,stock,stock_only,-284.3216750000005,False,-1.1894811320754712,current_1pct,451,17539.39,239.0300000000005,2022-06-02 15:00:00,closed,38.36,stock_trend_momentum_v1,GM,39.95,45.291675
False,1.2193476703438342,87,stressed,2022-06-02 15:16:00,142.29,141.45,monitor_reversal,2022-06-03 15:30:00,142.18,2022-06-03 13:30:00,140.46,-89.79000000000224,stock,stock_only,-135.14243700000225,False,-0.6003928961748786,current_1pct,123,17501.67,225.08999999999804,2022-06-02 15:00:00,closed,140.46,stock_trend_momentum_v1,QCOM,145.95,45.352437
False,3.27445683218077,87,stressed,2022-06-03 15:16:00,268.44,265.4,stop,2022-06-07 13:32:00,266.11,2022-06-03 15:16:00,265.4,-46.150000000002365,stock,stock_only,-91.06259500000237,False,-0.28474857723577884,current_1pct,65,17448.6,319.80000000000103,2022-06-03 15:00:00,closed,263.52,stock_trend_momentum_v1,AMT,278.28,44.912595
False,0.8113062227735894,87,stressed,2022-06-03 15:16:00,105.21,107.65,target,2022-06-06 13:45:00,105.21,2022-06-03 16:19:00,105.38,402.60000000000196,stock,stock_only,356.941530000002,False,1.7731819672131264,current_1pct,165,17359.649999999998,201.2999999999998,2022-06-03 15:00:00,closed,103.99,stock_trend_momentum_v1,MPC,107.65,45.658469999999994
False,0.4274471528558426,92,stressed,2022-06-06 15:16:00,42.22,42.22,stop,2022-06-07 13:31:00,42.075,2022-06-06 15:16:00,42.22,60.319999999998345,stock,stock_only,14.733263999998343,False,0.05448692307691707,current_1pct,416,17563.52,270.3999999999994,2022-06-06 15:00:00,closed,41.57,stock_trend_momentum_v1,FCX,43.52,45.586736
False,1.711553851197045,92,stressed,2022-06-06 15:16:00,336.37,333.8,stop,2022-06-06 16:02:00,335.2,2022-06-06 15:16:00,333.8,-72.79999999999882,stock,stock_only,-118.02439999999882,False,-0.8831517509727561,current_1pct,52,17491.24,133.63999999999965,2022-06-06 15:00:00,closed,333.8,stock_trend_momentum_v1,LIN,341.51,45.2244
False,1.2733790372946339,92,stressed,2022-06-07 15:16:00,101.73,99.81,stop,2022-06-07 16:31:00,101.73,2022-06-07 15:16:00,99.81,-328.3200000000003,stock,stock_only,-373.1223420000003,False,-1.1364593749999998,current_1pct,171,17395.83,328.3200000000003,2022-06-07 15:00:00,closed,99.81,stock_trend_momentum_v1,NOW,105.57,44.802342
False,0.9093091191625571,87,stressed,2022-06-07 15:16:00,179.12,181.86,target,2022-06-08 14:50:00,179.12,2022-06-07 15:19:00,180.16,265.7800000000009,stock,stock_only,220.2604220000009,False,1.6574642335766434,current_1pct,97,17374.64,132.89000000000044,2022-06-07 15:00:00,closed,177.75,stock_trend_momentum_v1,CVX,181.86,45.519577999999996
False,0.37155052296739727,92,stressed,2022-06-08 15:16:00,26.01,25.45,stop,2022-06-08 16:39:00,25.95,2022-06-08 15:16:00,25.45,-335.5,stock,stock_only,-380.33622,False,-1.0121785714285674,current_1pct,671,17452.710000000003,375.7600000000015,2022-06-08 15:00:00,closed,25.45,stock_trend_momentum_v1,UBER,27.13,44.836220000000004
False,0.45784065865961987,86,stressed,2022-06-08 15:16:00,49.11,48.42,stop,2022-06-09 13:45:00,49.11,2022-06-08 17:29:00,48.42,-244.9499999999992,stock,stock_only,-289.96009499999917,False,-1.183752173913044,current_1pct,355,17434.05,244.9499999999992,2022-06-08 15:00:00,closed,48.42,stock_trend_momentum_v1,SLB,50.49,45.010095
False,1.5629398739073401,92,stressed,2022-06-09 15:16:00,191.99,189.64,stop,2022-06-09 17:32:00,191.93,2022-06-09 15:16:00,189.64,-206.10000000000184,stock,stock_only,-250.74369000000183,False,-1.1855493617021249,current_1pct,90,17279.100000000002,211.50000000000205,2022-06-09 15:00:00,closed,189.64,stock_trend_momentum_v1,CRM,196.69,44.64369
False,3.372820193940724,92,stressed,2022-06-27 15:16:00,248.79,243.73,stop,2022-06-27 16:32:00,247.56,2022-06-27 15:16:00,243.73,-264.2700000000009,stock,stock_only,-308.3387130000009,False,-0.8831377470355752,current_1pct,69,17166.51,349.14000000000016,2022-06-27 15:00:00,closed,243.73,stock_trend_momentum_v1,TSLA,258.91,44.068712999999995
False,0.4092370868177341,78,stressed,2022-06-27 15:16:00,63.21,62.59,stop,2022-06-28 17:05:00,63.21,2022-06-27 15:16:00,62.59,-169.2599999999993,stock,stock_only,-213.90641999999931,False,-1.2637741935483882,current_1pct,273,17256.33,169.2599999999993,2022-06-27 15:00:00,closed,62.59,stock_trend_momentum_v1,GILD,64.45,44.64642
False,1.8032274839133315,92,stressed,2022-06-28 15:16:00,143.5,140.79,stop,2022-06-28 15:23:00,141.9477,2022-06-28 15:16:00,140.79,-137.76630000000065,stock,stock_only,-181.50582219000066,False,-0.56282620295203,current_1pct,119,17076.5,322.4900000000009,2022-06-28 15:00:00,closed,140.79,stock_trend_momentum_v1,BA,148.92,43.73952219
False,0.3879643311779086,92,stressed,2022-06-28 15:16:00,35.47,34.88,stop,2022-06-28 15:38:00,35.235,2022-06-28 15:16:00,34.88,-172.17499999999848,stock,stock_only,-216.38250749999847,False,-0.7561855932203383,current_1pct,485,17202.95,286.1499999999982,2022-06-28 15:00:00,closed,34.88,stock_trend_momentum_v1,GM,36.65,44.2075075
False,1.5474800017542767,87,stressed,2022-06-29 15:16:00,247.43,252.09,target,2022-07-01 18:27:00,247.43,2022-06-29 15:19:00,249.53,321.53999999999974,stock,stock_only,276.73305599999975,False,1.7212978540772423,current_1pct,69,17072.670000000002,160.77000000000086,2022-06-29 15:00:00,closed,245.1,stock_trend_momentum_v1,MCD,252.09,44.80694400000001
False,0.17434200632655947,81,stressed,2022-06-30 15:16:00,34.99,35.02,stop,2022-06-30 19:05:00,34.94,2022-06-30 15:16:00,35.02,38.96000000000263,stock,stock_only,-5.33167599999738,False,-0.04054814814812775,current_1pct,487,17040.13,131.49000000000152,2022-06-30 15:00:00,closed,34.72,stock_trend_momentum_v1,XLU,35.53,44.29167600000001
False,0.8707656202453578,73,stressed,2022-06-30 15:16:00,166.89,166.07,stop,2022-06-30 19:07:00,166.27,2022-06-30 15:16:00,166.07,-20.40000000000174,stock,stock_only,-64.46828400000174,False,-0.48247480916032803,current_1pct,102,17022.78,133.61999999999733,2022-06-30 15:00:00,closed,165.58,stock_trend_momentum_v1,PEP,169.51,44.068284000000006
False,0.3395269418075825,87,stressed,2022-07-01 15:16:00,63.61,63.75,stop,2022-07-05 13:35:00,63.61,2022-07-01 15:53:00,63.75,37.52000000000015,stock,stock_only,-6.852223999999843,False,-0.050133333333332385,current_1pct,268,17047.48,136.67999999999947,2022-07-01 15:00:00,closed,63.1,stock_trend_momentum_v1,KO,64.63,44.372223999999996
False,2.5739569993572395,87,stressed,2022-07-01 15:16:00,149.24,156.98,target,2022-07-05 14:12:00,149.24,2022-07-01 15:51:00,151.65,882.3599999999979,stock,stock_only,836.9781959999979,False,1.8971354005167889,current_1pct,114,17013.36,441.1800000000005,2022-07-01 15:00:00,closed,145.37,stock_trend_momentum_v1,MRNA,156.98,45.381804
False,2.773838278212674,92,stressed,2022-07-05 15:16:00,154.24,162.58,target,2022-07-07 13:34:00,152.23,2022-07-05 15:16:00,157.06,1159.2000000000025,stock,stock_only,1113.3636640000025,False,2.383872182254193,current_1pct,112,17274.88,467.0400000000018,2022-07-05 15:00:00,closed,150.07,stock_trend_momentum_v1,MRNA,162.58,45.836335999999996
False,0.9862305499493773,87,stressed,2022-07-05 15:16:00,47.62,50.58,target,2022-07-05 19:59:00,47.62,2022-07-05 15:16:00,48.84,1074.4800000000002,stock,stock_only,1028.1394200000002,False,1.9137432432432477,current_1pct,363,17286.059999999998,537.2399999999989,2022-07-05 15:00:00,closed,46.14,stock_trend_momentum_v1,NET,50.58,46.340579999999996
False,1.059087133662663,92,stressed,2022-07-06 15:16:00,142.23,145.41,target,2022-07-07 14:05:00,141.54,2022-07-06 15:16:00,143.32,476.01000000000056,stock,stock_only,430.12669500000055,False,2.1993490566037717,current_1pct,123,17494.289999999997,195.57000000000042,2022-07-06 15:00:00,closed,140.64,stock_trend_momentum_v1,AAPL,145.41,45.883305
False,1.0520117502021478,92,stressed,2022-07-06 15:16:00,50.49,52.26,stop,2022-07-08 13:30:00,50.4,2022-07-06 15:16:00,52.26,647.2799999999997,stock,stock_only,600.8366159999997,False,1.0927481012658187,current_1pct,348,17570.52,549.8400000000019,2022-07-06 15:00:00,closed,48.91,stock_trend_momentum_v1,NET,53.65,46.443384
False,0.7873773640775573,87,stressed,2022-07-07 15:16:00,61.44,61.53,stop,2022-07-08 13:51:00,61.4377,2022-07-07 15:16:00,61.53,26.859300000000466,stock,stock_only,-19.659380909999527,False,-0.05677143697478866,current_1pct,291,17879.04,346.28999999999934,2022-07-07 15:00:00,closed,60.25,stock_trend_momentum_v1,OXY,63.82,46.51868090999999
False,0.30664041008783377,87,stressed,2022-07-07 15:16:00,40.14,39.68,stop,2022-07-11 13:30:00,40.14,2022-07-07 15:16:00,39.68,-204.7000000000004,stock,stock_only,-250.8758700000004,False,-1.225578260869565,current_1pct,445,17862.3,204.7000000000004,2022-07-07 15:00:00,closed,39.68,stock_trend_momentum_v1,WFC,41.06,46.175869999999996
False,0.20885963675879532,87,stressed,2022-07-08 15:16:00,38.48,39.12,target,2022-07-12 14:41:00,38.48,2022-07-08 15:17:00,38.66,298.24000000000024,stock,stock_only,251.22992000000022,False,1.6847500000000002,current_1pct,466,17931.68,149.12000000000012,2022-07-08 15:00:00,closed,38.16,stock_trend_momentum_v1,KHC,39.12,47.01008
False,0.17542557212727442,81,stressed,2022-07-08 15:16:00,42.0,41.73,stop,2022-07-08 17:22:00,42.0,2022-07-08 15:18:00,41.73,-115.29000000000133,stock,stock_only,-161.76852300000132,False,-1.4031444444444399,current_1pct,427,17934.0,115.29000000000133,2022-07-08 15:00:00,closed,41.73,stock_trend_momentum_v1,WMT,42.54,46.478522999999996
False,0.5997248094058061,87,stressed,2022-07-11 15:16:00,94.23,93.33,stop,2022-07-12 13:52:00,94.23,2022-07-11 15:50:00,93.33,-170.10000000000107,stock,stock_only,-216.18349200000108,False,-1.2709199999999983,current_1pct,189,17809.47,170.10000000000107,2022-07-11 15:00:00,closed,93.33,stock_trend_momentum_v1,MRK,96.03,46.08349199999999
False,1.4153065158046985,81,stressed,2022-07-11 15:16:00,204.83,204.25,stop,2022-07-12 13:30:00,204.83,2022-07-11 15:51:00,204.25,-50.46000000000109,stock,stock_only,-96.7269480000011,False,-0.5219737089201879,current_1pct,87,17820.210000000003,185.31000000000208,2022-07-11 15:00:00,closed,202.7,stock_trend_momentum_v1,V,209.09,46.266948000000006
False,0.26195517853493855,87,stressed,2022-07-12 15:16:00,43.6,43.2,stop,2022-07-12 18:33:00,43.6,2022-07-12 15:52:00,43.2,-163.59999999999943,stock,stock_only,-209.75155999999942,False,-1.282100000000001,current_1pct,409,17832.4,163.59999999999943,2022-07-12 15:00:00,closed,43.2,stock_trend_momentum_v1,CSCO,44.4,46.15156
False,2.1757518574986427,79,stressed,2022-07-12 15:16:00,291.36,288.09,stop,2022-07-12 17:39:00,290.02,2022-07-12 15:16:00,288.09,-117.73000000000042,stock,stock_only,-163.5741230000004,False,-0.8200437308868426,current_1pct,61,17772.96,199.47000000000236,2022-07-12 15:00:00,closed,288.09,stock_trend_momentum_v1,HD,297.9,45.84412299999999
False,0.5605647341722786,92,stressed,2022-07-15 15:16:00,47.57,49.27,target,2022-07-18 13:30:00,47.57,2022-07-15 15:30:00,47.33,634.100000000001,stock,stock_only,587.142284000001,False,1.8518917647058826,current_1pct,373,17743.61,317.0500000000005,2022-07-15 15:00:00,closed,46.72,stock_trend_momentum_v1,MRVL,49.27,46.95771600000001
False,0.89346201703633,92,stressed,2022-07-15 15:16:00,121.56,124.26,target,2022-07-18 13:30:00,121.55,2022-07-15 16:09:00,121.55,395.66000000000116,stock,stock_only,349.00526200000115,False,1.770701481481476,current_1pct,146,17747.760000000002,197.10000000000124,2022-07-15 15:00:00,closed,120.21,stock_trend_momentum_v1,SOXX,124.26,46.654737999999995
False,1.0125740500847717,92,stressed,2022-07-18 15:16:00,115.59,114.07,stop,2022-07-18 18:52:00,115.59,2022-07-18 17:45:00,114.07,-235.6000000000016,stock,stock_only,-281.8764900000016,False,-1.196419736842104,current_1pct,155,17916.45,235.6000000000016,2022-07-18 15:00:00,closed,114.07,stock_trend_momentum_v1,AMZN,118.63,46.27649
False,2.016869709739085,92,stressed,2022-07-18 15:16:00,295.16,292.13,stop,2022-07-18 19:49:00,295.16,2022-07-18 17:37:00,292.13,-181.80000000000177,stock,stock_only,-227.60862000000176,False,-1.2519726072607236,current_1pct,60,17709.600000000002,181.80000000000177,2022-07-18 15:00:00,closed,292.13,stock_trend_momentum_v1,HD,301.22,45.80862
False,1.8127375569932809,92,stressed,2022-07-19 15:16:00,153.94,159.38,target,2022-07-20 19:13:00,153.4971,2022-07-19 15:16:00,156.24,676.5335000000007,stock,stock_only,629.7583735500007,False,2.0132940330882385,current_1pct,115,17703.1,312.79999999999984,2022-07-19 15:00:00,closed,151.22,stock_trend_momentum_v1,BA,159.38,46.77512645
False,1.065249732487541,87,stressed,2022-07-19 15:16:00,145.52,148.72,target,2022-07-20 13:40:00,145.52,2022-07-19 15:21:00,146.33,390.3999999999986,stock,stock_only,343.7335359999986,False,1.7609299999999677,current_1pct,122,17753.440000000002,195.20000000000277,2022-07-19 15:00:00,closed,143.92,stock_trend_momentum_v1,QCOM,148.72,46.666464000000005
False,1.8378135314672965,87,stressed,2022-07-20 15:16:00,169.68,166.92,stop,2022-07-20 15:32:00,167.2402,2022-07-20 15:16:00,166.92,-33.94119999999998,stock,stock_only,-79.98847555999997,False,-0.27340878985507044,current_1pct,106,17986.08,292.56000000000205,2022-07-20 15:00:00,closed,166.92,stock_trend_momentum_v1,MRNA,175.2,46.04727555999999
False,0.7984490513542842,87,stressed,2022-07-21 15:16:00,125.2,124.0,stop,2022-07-22 14:21:00,125.149,2022-07-21 15:16:00,124.0,-164.30700000000013,stock,stock_only,-210.62379910000013,False,-1.2274114166666643,current_1pct,143,17903.600000000002,171.60000000000042,2022-07-21 15:00:00,closed,124.0,stock_trend_momentum_v1,IBB,127.6,46.316799100000004
False,1.3807466921578517,87,stressed,2022-07-21 15:16:00,214.93,215.68,stop,2022-07-22 13:52:00,214.27,2022-07-21 15:16:00,215.68,117.02999999999972,stock,stock_only,70.63839499999972,False,0.4091658653846113,current_1pct,83,17839.190000000002,172.64000000000104,2022-07-21 15:00:00,closed,212.85,stock_trend_momentum_v1,V,219.09,46.391605000000006
False,0.4299889380038302,87,stressed,2022-07-22 15:16:00,130.53,129.88,stop,2022-07-22 16:10:00,130.43,2022-07-22 15:16:00,129.88,-75.35000000000156,stock,stock_only,-121.71121100000155,False,-1.3667738461538517,current_1pct,137,17882.61,89.05000000000078,2022-07-22 15:00:00,closed,129.88,stock_trend_momentum_v1,XLV,131.83,46.361211
False,0.9495758658846584,81,stressed,2022-07-22 15:16:00,321.39,319.96,stop,2022-07-22 15:31:00,321.075,2022-07-22 15:16:00,319.96,-62.44000000000051,stock,stock_only,-109.10734800000051,False,-1.3624793706293705,current_1pct,56,17997.84,80.08000000000038,2022-07-22 15:00:00,closed,319.96,stock_trend_momentum_v1,DIA,324.25,46.667348
False,0.21763691253983214,87,stressed,2022-07-25 15:16:00,33.88,33.55,stop,2022-07-26 13:30:00,33.76,2022-07-25 15:16:00,33.55,-111.09000000000046,stock,stock_only,-157.37908700000045,False,-0.9015242424242302,current_1pct,529,17922.52,174.57000000000286,2022-07-25 15:00:00,closed,33.55,stock_trend_momentum_v1,BAC,34.54,46.28908699999999
False,0.34994128444167,87,stressed,2022-07-25 15:16:00,53.15,52.62,stop,2022-07-25 16:13:00,52.655,2022-07-25 15:16:00,52.62,-11.795000000001245,stock,stock_only,-57.91597750000125,False,-0.3242594339622704,current_1pct,337,17911.55,178.61000000000038,2022-07-25 15:00:00,closed,52.62,stock_trend_momentum_v1,C,54.21,46.1209775
False,0.8774678759775633,84,stressed,2022-07-26 15:16:00,91.9,90.58,stop,2022-07-26 15:39:00,91.01,2022-07-26 15:16:00,90.58,-83.42000000000132,stock,stock_only,-129.21699800000133,False,-0.5045962121212145,current_1pct,194,17828.600000000002,256.0800000000014,2022-07-26 15:00:00,closed,90.58,stock_trend_momentum_v1,COP,94.54,45.79699800000001
False,0.44527424493356293,81,stressed,2022-07-26 15:16:00,130.81,132.15,target,2022-07-27 19:04:00,130.81,2022-07-27 13:46:00,131.11,182.24000000000046,stock,stock_only,135.74867200000045,False,1.4897791044775814,current_1pct,136,17790.16,91.12000000000216,2022-07-26 15:00:00,closed,130.14,stock_trend_momentum_v1,XLV,132.15,46.491327999999996
False,0.634367781224676,87,stressed,2022-07-27 15:16:00,58.49,60.41,target,2022-07-28 13:30:00,58.24,2022-07-27 15:16:00,58.68,661.8499999999983,stock,stock_only,614.8052749999983,False,2.099744791666659,current_1pct,305,17839.45,292.80000000000024,2022-07-27 15:00:00,closed,57.53,stock_trend_momentum_v1,DVN,60.41,47.044725
False,0.5295462489280577,84,stressed,2022-07-27 15:16:00,92.55,92.71,stop,2022-07-28 13:54:00,92.55,2022-07-27 15:17:00,92.71,30.87999999999934,stock,stock_only,-15.601734000000647,False,-0.10104750000000454,current_1pct,193,17862.149999999998,154.39999999999947,2022-07-27 15:00:00,closed,91.75,stock_trend_momentum_v1,MDT,94.15,46.48173399999999
False,0.6970768054647235,92,stressed,2022-07-28 15:16:00,59.66,61.76,target,2022-07-29 13:30:00,59.66,2022-07-28 17:26:00,58.61,634.2000000000004,stock,stock_only,586.5305080000004,False,1.8496704761904825,current_1pct,302,18017.32,317.0999999999991,2022-07-28 15:00:00,closed,58.61,stock_trend_momentum_v1,DVN,61.76,47.66949199999999
False,3.303765952435711,92,stressed,2022-07-28 15:16:00,278.24,288.16,target,2022-07-29 14:06:00,278.24,2022-07-28 16:18:00,281.27,634.880000000001,stock,stock_only,587.7555200000011,False,1.851548387096764,current_1pct,64,17807.36,317.4400000000023,2022-07-28 15:00:00,closed,273.28,stock_trend_momentum_v1,TSLA,288.16,47.124480000000005
False,1.7460690990796937,92,stressed,2022-07-29 15:16:00,162.41,159.79,stop,2022-08-02 13:30:00,162.41,2022-07-29 15:16:00,159.79,-293.4400000000005,stock,stock_only,-340.35232000000053,False,-1.1598702290076335,current_1pct,112,18189.92,293.4400000000005,2022-07-29 15:00:00,closed,159.79,stock_trend_momentum_v1,AAPL,167.65,46.912319999999994
False,1.293892434167484,92,stressed,2022-07-29 15:16:00,105.62,103.67,stop,2022-08-01 13:33:00,105.065,2022-07-29 15:16:00,103.67,-239.93999999999932,stock,stock_only,-286.6131459999993,False,-0.8545412820512787,current_1pct,172,18166.64,335.4000000000005,2022-07-29 15:00:00,closed,103.67,stock_trend_momentum_v1,AMAT,109.52,46.673145999999996
False,1.1377981840648828,92,stressed,2022-08-01 15:16:00,107.06,105.35,stop,2022-08-02 13:30:00,106.8,2022-08-01 15:16:00,105.35,-246.50000000000048,stock,stock_only,-293.38515000000046,False,-1.00923684210526,current_1pct,170,18200.2,290.70000000000135,2022-08-01 15:00:00,closed,105.35,stock_trend_momentum_v1,AMAT,110.48,46.88515
