avg_daily_volume_14d,avg_opening_volume_14d,breakout_triggered,candle_type,cost_adjusted_pnl,cost_model,daily_atr_14,direction,entry_trigger_price,exit_price,exit_reason,exit_time,gross_pnl,opening_bar_time,opening_price,opening_rel_volume,outcome_ambiguous,passed_filters,pnl_r,position_value,quantity,rank,rejection_reason,risk_amount,scenario,selected,session_date,simulated_entry_price,stop_hit,stop_price,symbol,trigger_time
42004878.71428572,20350.0,True,bearish,-95.48559228292606,zero,18.03818323816779,short,377.82,379.62381832381675,stop,2026-07-17 13:47:00,-95.48559228292606,2026-07-17 13:35:00,378.38,1.1662407862407862,False,True,-1.0,20000.0,52.93526017680377,3,None,95.48559228292606,intended_deployment,True,2026-07-17,377.82,True,379.62381832381675,TSLA,2026-07-17 13:42:00
42004878.71428572,20350.0,True,bearish,-147.60972355289374,baseline,18.03818323816779,short,377.82,379.62381832381675,stop,2026-07-17 13:47:00,-95.48559228292606,2026-07-17 13:35:00,378.38,1.1662407862407862,False,True,-1.5458847772083002,20000.0,52.93526017680377,3,None,95.48559228292606,intended_deployment,True,2026-07-17,377.82,True,379.62381832381675,TSLA,2026-07-17 13:42:00
42004878.71428572,20350.0,True,bearish,-199.73385482286142,stressed,18.03818323816779,short,377.82,379.62381832381675,stop,2026-07-17 13:47:00,-95.48559228292606,2026-07-17 13:35:00,378.38,1.1662407862407862,False,True,-2.0917695544166004,20000.0,52.93526017680377,3,None,95.48559228292606,intended_deployment,True,2026-07-17,377.82,True,379.62381832381675,TSLA,2026-07-17 13:42:00
136786673.57142857,106351.0,False,bullish,None,zero,7.157275925912006,long,207.71,None,no_trigger,None,None,2026-07-20 13:35:00,206.97,1.3061654333292587,False,True,None,72552.04429383895,349.2949029600835,1,None,249.99999999999997,research_fidelity,True,2026-07-20,None,None,206.9942724074088,NVDA,None
136786673.57142857,106351.0,False,bullish,None,baseline,7.157275925912006,long,207.71,None,no_trigger,None,None,2026-07-20 13:35:00,206.97,1.3061654333292587,False,True,None,72552.04429383895,349.2949029600835,1,None,249.99999999999997,research_fidelity,True,2026-07-20,None,None,206.9942724074088,NVDA,None
136786673.57142857,106351.0,False,bullish,None,stressed,7.157275925912006,long,207.71,None,no_trigger,None,None,2026-07-20 13:35:00,206.97,1.3061654333292587,False,True,None,72552.04429383895,349.2949029600835,1,None,249.99999999999997,research_fidelity,True,2026-07-20,None,None,206.9942724074088,NVDA,None
136786673.57142857,106351.0,False,bullish,None,zero,7.157275925912006,long,207.71,None,no_trigger,None,None,2026-07-20 13:35:00,206.97,1.3061654333292587,False,True,None,20000.0,96.28809397717971,1,None,68.91604569748277,intended_deployment,True,2026-07-20,None,None,206.9942724074088,NVDA,None
136786673.57142857,106351.0,False,bullish,None,baseline,7.157275925912006,long,207.71,None,no_trigger,None,None,2026-07-20 13:35:00,206.97,1.3061654333292587,False,True,None,20000.0,96.28809397717971,1,None,68.91604569748277,intended_deployment,True,2026-07-20,None,None,206.9942724074088,NVDA,None
136786673.57142857,106351.0,False,bullish,None,stressed,7.157275925912006,long,207.71,None,no_trigger,None,None,2026-07-20 13:35:00,206.97,1.3061654333292587,False,True,None,20000.0,96.28809397717971,1,None,68.91604569748277,intended_deployment,True,2026-07-20,None,None,206.9942724074088,NVDA,None
132489005.85714285,111026.78571428571,True,bullish,-55.74137959605491,zero,6.727497645689478,long,207.39,207.24,eod_flatten,2026-07-21 19:59:00,-55.74137959605491,2026-07-21 13:35:00,207.075,1.1399591475673503,False,True,-0.22296551838421969,77068.0314295172,371.60919730708906,1,None,249.99999999999997,research_fidelity,True,2026-07-21,207.39,False,206.71725023543104,NVDA,2026-07-21 19:55:00
132489005.85714285,111026.78571428571,True,bullish,-256.0457975193233,baseline,6.727497645689478,long,207.39,207.24,eod_flatten,2026-07-21 19:59:00,-55.74137959605491,2026-07-21 13:35:00,207.075,1.1399591475673503,False,True,-1.0241831900772933,77068.0314295172,371.60919730708906,1,None,249.99999999999997,research_fidelity,True,2026-07-21,207.39,False,206.71725023543104,NVDA,2026-07-21 19:55:00
132489005.85714285,111026.78571428571,True,bullish,-456.3502154425917,stressed,6.727497645689478,long,207.39,207.24,eod_flatten,2026-07-21 19:59:00,-55.74137959605491,2026-07-21 13:35:00,207.075,1.1399591475673503,False,True,-1.825400861770367,77068.0314295172,371.60919730708906,1,None,249.99999999999997,research_fidelity,True,2026-07-21,207.39,False,206.71725023543104,NVDA,2026-07-21 19:55:00
132489005.85714285,111026.78571428571,True,bullish,-14.46549978301531,zero,6.727497645689478,long,207.39,207.24,eod_flatten,2026-07-21 19:59:00,-14.46549978301531,2026-07-21 13:35:00,207.075,1.1399591475673503,False,True,-0.22296551838421963,20000.0,96.4366652201167,1,None,64.87774382264799,intended_deployment,True,2026-07-21,207.39,False,206.71725023543104,NVDA,2026-07-21 19:55:00
132489005.85714285,111026.78571428571,True,bullish,-66.44669463329701,baseline,6.727497645689478,long,207.39,207.24,eod_flatten,2026-07-21 19:59:00,-14.46549978301531,2026-07-21 13:35:00,207.075,1.1399591475673503,False,True,-1.024183190077293,20000.0,96.4366652201167,1,None,64.87774382264799,intended_deployment,True,2026-07-21,207.39,False,206.71725023543104,NVDA,2026-07-21 19:55:00
132489005.85714285,111026.78571428571,True,bullish,-118.42788948357872,stressed,6.727497645689478,long,207.39,207.24,eod_flatten,2026-07-21 19:59:00,-14.46549978301531,2026-07-21 13:35:00,207.075,1.1399591475673503,False,True,-1.8254008617703668,20000.0,96.4366652201167,1,None,64.87774382264799,intended_deployment,True,2026-07-21,207.39,False,206.71725023543104,NVDA,2026-07-21 19:55:00
52421659.28571428,41697.642857142855,True,bearish,-250.0,zero,8.645305044493979,short,323.8,324.66453050444943,stop,2026-07-21 13:45:00,-250.0,2026-07-21 13:35:00,324.84,1.0687654492288876,True,True,-1.0,93634.6370467904,289.174296006147,2,None,250.0,research_fidelity,True,2026-07-21,323.8,True,324.66453050444943,AAPL,2026-07-21 13:45:00
52421659.28571428,41697.642857142855,True,bearish,-493.7750563216568,baseline,8.645305044493979,short,323.8,324.66453050444943,stop,2026-07-21 13:45:00,-250.0,2026-07-21 13:35:00,324.84,1.0687654492288876,True,True,-1.9751002252866272,93634.6370467904,289.174296006147,2,None,250.0,research_fidelity,True,2026-07-21,323.8,True,324.66453050444943,AAPL,2026-07-21 13:45:00
52421659.28571428,41697.642857142855,True,bearish,-737.5501126432972,stressed,8.645305044493979,short,323.8,324.66453050444943,stop,2026-07-21 13:45:00,-250.0,2026-07-21 13:35:00,324.84,1.0687654492288876,True,True,-2.9502004505731887,93634.6370467904,289.174296006147,2,None,250.0,research_fidelity,True,2026-07-21,323.8,True,324.66453050444943,AAPL,2026-07-21 13:45:00
52421659.28571428,41697.642857142855,True,bearish,-53.399042893725714,zero,8.645305044493979,short,323.8,324.66453050444943,stop,2026-07-21 13:45:00,-53.399042893725714,2026-07-21 13:35:00,324.84,1.0687654492288876,True,True,-1.0,20000.0,61.76652254478073,2,None,53.399042893725714,intended_deployment,True,2026-07-21,323.8,True,324.66453050444943,AAPL,2026-07-21 13:45:00
52421659.28571428,41697.642857142855,True,bearish,-105.46846164948794,baseline,8.645305044493979,short,323.8,324.66453050444943,stop,2026-07-21 13:45:00,-53.399042893725714,2026-07-21 13:35:00,324.84,1.0687654492288876,True,True,-1.9751002252866274,20000.0,61.76652254478073,2,None,53.399042893725714,intended_deployment,True,2026-07-21,323.8,True,324.66453050444943,AAPL,2026-07-21 13:45:00
52421659.28571428,41697.642857142855,True,bearish,-157.53788040524665,stressed,8.645305044493979,short,323.8,324.66453050444943,stop,2026-07-21 13:45:00,-53.399042893725714,2026-07-21 13:35:00,324.84,1.0687654492288876,True,True,-2.950200450573189,20000.0,61.76652254478073,2,None,53.399042893725714,intended_deployment,True,2026-07-21,323.8,True,324.66453050444943,AAPL,2026-07-21 13:45:00
38732203.78571428,21039.928571428572,True,bullish,307.908693888044,zero,17.091105592209466,long,376.795,378.9,eod_flatten,2026-07-21 19:59:00,307.908693888044,2026-07-21 13:35:00,374.69,1.0398324274593544,False,True,1.2316347755521762,55115.6562059609,146.27491396106873,3,None,250.0,research_fidelity,True,2026-07-21,376.795,False,375.08588944077906,TSLA,2026-07-21 13:43:00
38732203.78571428,21039.928571428572,True,bullish,164.20770645048654,baseline,17.091105592209466,long,376.795,378.9,eod_flatten,2026-07-21 19:59:00,307.908693888044,2026-07-21 13:35:00,374.69,1.0398324274593544,False,True,0.6568308258019462,55115.6562059609,146.27491396106873,3,None,250.0,research_fidelity,True,2026-07-21,376.795,False,375.08588944077906,TSLA,2026-07-21 13:43:00
38732203.78571428,21039.928571428572,True,bullish,20.50671901294567,stressed,17.091105592209466,long,376.795,378.9,eod_flatten,2026-07-21 19:59:00,307.908693888044,2026-07-21 13:35:00,374.69,1.0398324274593544,False,True,0.08202687605178267,55115.6562059609,146.27491396106873,3,None,250.0,research_fidelity,True,2026-07-21,376.795,False,375.08588944077906,TSLA,2026-07-21 13:43:00
38732203.78571428,21039.928571428572,True,bullish,111.73184357541693,zero,17.091105592209466,long,376.795,378.9,eod_flatten,2026-07-21 19:59:00,111.73184357541693,2026-07-21 13:35:00,374.69,1.0398324274593544,False,True,1.2316347755521762,20000.0,53.079260605899755,3,None,90.7183247771844,intended_deployment,True,2026-07-21,376.795,False,375.08588944077906,TSLA,2026-07-21 13:43:00
38732203.78571428,21039.928571428572,True,bullish,59.586592178767184,baseline,17.091105592209466,long,376.795,378.9,eod_flatten,2026-07-21 19:59:00,111.73184357541693,2026-07-21 13:35:00,374.69,1.0398324274593544,False,True,0.6568308258019461,20000.0,53.079260605899755,3,None,90.7183247771844,intended_deployment,True,2026-07-21,376.795,False,375.08588944077906,TSLA,2026-07-21 13:43:00
38732203.78571428,21039.928571428572,True,bullish,7.44134078212347,stressed,17.091105592209466,long,376.795,378.9,eod_flatten,2026-07-21 19:59:00,111.73184357541693,2026-07-21 13:35:00,374.69,1.0398324274593544,False,True,0.08202687605178267,20000.0,53.079260605899755,3,None,90.7183247771844,intended_deployment,True,2026-07-21,376.795,False,375.08588944077906,TSLA,2026-07-21 13:43:00
37291688.21428572,21445.285714285714,True,bearish,-250.0,zero,24.997530189217255,short,333.29,335.7897530189218,stop,2026-07-23 13:42:00,-250.0,2026-07-23 13:35:00,333.76,5.210142755317519,False,True,-1.0,33332.29297826411,100.00988021922082,1,None,250.0,research_fidelity,True,2026-07-23,333.29,True,335.7897530189218,TSLA,2026-07-23 13:40:00
37291688.21428572,21445.285714285714,True,bearish,-336.9889617434866,baseline,24.997530189217255,short,333.29,335.7897530189218,stop,2026-07-23 13:42:00,-250.0,2026-07-23 13:35:00,333.76,5.210142755317519,False,True,-1.3479558469739463,33332.29297826411,100.00988021922082,1,None,250.0,research_fidelity,True,2026-07-23,333.29,True,335.7897530189218,TSLA,2026-07-23 13:40:00
37291688.21428572,21445.285714285714,True,bearish,-423.97792348697317,stressed,24.997530189217255,short,333.29,335.7897530189218,stop,2026-07-23 13:42:00,-250.0,2026-07-23 13:35:00,333.76,5.210142755317519,False,True,-1.6959116939478927,33332.29297826411,100.00988021922082,1,None,250.0,research_fidelity,True,2026-07-23,333.29,True,335.7897530189218,TSLA,2026-07-23 13:40:00
37291688.21428572,21445.285714285714,True,bearish,-150.0046817439318,zero,24.997530189217255,short,333.29,335.7897530189218,stop,2026-07-23 13:42:00,-150.0046817439318,2026-07-23 13:35:00,333.76,5.210142755317519,False,True,-1.0,20000.0,60.007801014131836,1,None,150.0046817439318,intended_deployment,True,2026-07-23,333.29,True,335.7897530189218,TSLA,2026-07-23 13:40:00
37291688.21428572,21445.285714285714,True,bearish,-202.19968783019885,baseline,24.997530189217255,short,333.29,335.7897530189218,stop,2026-07-23 13:42:00,-150.0046817439318,2026-07-23 13:35:00,333.76,5.210142755317519,False,True,-1.3479558469739463,20000.0,60.007801014131836,1,None,150.0046817439318,intended_deployment,True,2026-07-23,333.29,True,335.7897530189218,TSLA,2026-07-23 13:40:00
37291688.21428572,21445.285714285714,True,bearish,-254.3946939164659,stressed,24.997530189217255,short,333.29,335.7897530189218,stop,2026-07-23 13:42:00,-150.0046817439318,2026-07-23 13:35:00,333.76,5.210142755317519,False,True,-1.6959116939478927,20000.0,60.007801014131836,1,None,150.0046817439318,intended_deployment,True,2026-07-23,333.29,True,335.7897530189218,TSLA,2026-07-23 13:40:00
40265065.5,27068.285714285714,True,bearish,570.3555465202116,zero,22.573638633921036,short,318.08,312.93,eod_flatten,2026-07-24 19:59:00,570.3555465202116,2026-07-24 13:35:00,318.4,1.0061590263777325,False,True,2.281422186080847,35226.930531485385,110.74864980975033,1,None,250.0,research_fidelity,True,2026-07-24,318.08,False,320.3373638633921,TSLA,2026-07-24 13:40:00
40265065.5,27068.285714285714,True,bearish,479.5069893488261,baseline,22.573638633921036,short,318.08,312.93,eod_flatten,2026-07-24 19:59:00,570.3555465202116,2026-07-24 13:35:00,318.4,1.0061590263777325,False,True,1.9180279573953043,35226.930531485385,110.74864980975033,1,None,250.0,research_fidelity,True,2026-07-24,318.08,False,320.3373638633921,TSLA,2026-07-24 13:40:00
40265065.5,27068.285714285714,True,bearish,388.65843217744055,stressed,22.573638633921036,short,318.08,312.93,eod_flatten,2026-07-24 19:59:00,570.3555465202116,2026-07-24 13:35:00,318.4,1.0061590263777325,False,True,1.5546337287097622,35226.930531485385,110.74864980975033,1,None,250.0,research_fidelity,True,2026-07-24,318.08,False,320.3373638633921,TSLA,2026-07-24 13:40:00
40265065.5,27068.285714285714,True,bearish,323.8179074446666,zero,22.573638633921036,short,318.08,312.93,eod_flatten,2026-07-24 19:59:00,323.8179074446666,2026-07-24 13:35:00,318.4,1.0061590263777325,False,True,2.281422186080847,20000.0,62.87726358148894,1,None,141.9368626378351,intended_deployment,True,2026-07-24,318.08,False,320.3373638633921,TSLA,2026-07-24 13:40:00
40265065.5,27068.285714285714,True,bearish,272.23887072434474,baseline,22.573638633921036,short,318.08,312.93,eod_flatten,2026-07-24 19:59:00,323.8179074446666,2026-07-24 13:35:00,318.4,1.0061590263777325,False,True,1.9180279573953043,20000.0,62.87726358148894,1,None,141.9368626378351,intended_deployment,True,2026-07-24,318.08,False,320.3373638633921,TSLA,2026-07-24 13:40:00
40265065.5,27068.285714285714,True,bearish,220.65983400402288,stressed,22.573638633921036,short,318.08,312.93,eod_flatten,2026-07-24 19:59:00,323.8179074446666,2026-07-24 13:35:00,318.4,1.0061590263777325,False,True,1.554633728709762,20000.0,62.87726358148894,1,None,141.9368626378351,intended_deployment,True,2026-07-24,318.08,False,320.3373638633921,TSLA,2026-07-24 13:40:00
40837044.64285714,27155.571428571428,True,bearish,671.5984610891921,zero,17.94226862946835,short,314.08,309.26,eod_flatten,2026-07-27 19:59:00,671.5984610891921,2026-07-27 13:35:00,314.37,1.2165091088910984,False,True,2.6863938443567688,43762.58187943854,139.33578030896123,1,None,250.0,research_fidelity,True,2026-07-27,314.08,False,315.87422686294684,TSLA,2026-07-27 13:40:00
40837044.64285714,27155.571428571428,True,bearish,558.6888262020691,baseline,17.94226862946835,short,314.08,309.26,eod_flatten,2026-07-27 19:59:00,671.5984610891921,2026-07-27 13:35:00,314.37,1.2165091088910984,False,True,2.234755304808276,43762.58187943854,139.33578030896123,1,None,250.0,research_fidelity,True,2026-07-27,314.08,False,315.87422686294684,TSLA,2026-07-27 13:40:00
40837044.64285714,27155.571428571428,True,bearish,445.77919131494605,stressed,17.94226862946835,short,314.08,309.26,eod_flatten,2026-07-27 19:59:00,671.5984610891921,2026-07-27 13:35:00,314.37,1.2165091088910984,False,True,1.7831167652597841,43762.58187943854,139.33578030896123,1,None,250.0,research_fidelity,True,2026-07-27,314.08,False,315.87422686294684,TSLA,2026-07-27 13:40:00
40837044.64285714,27155.571428571428,True,bearish,306.92817116658136,zero,17.94226862946835,short,314.08,309.26,eod_flatten,2026-07-27 19:59:00,306.92817116658136,2026-07-27 13:35:00,314.37,1.2165091088910984,False,True,2.6863938443567688,20000.0,63.678043810494145,1,None,114.25285678469545,intended_deployment,True,2026-07-27,314.08,False,315.87422686294684,TSLA,2026-07-27 13:40:00
40837044.64285714,27155.571428571428,True,bearish,255.32717778909844,baseline,17.94226862946835,short,314.08,309.26,eod_flatten,2026-07-27 19:59:00,306.92817116658136,2026-07-27 13:35:00,314.37,1.2165091088910984,False,True,2.234755304808276,20000.0,63.678043810494145,1,None,114.25285678469545,intended_deployment,True,2026-07-27,314.08,False,315.87422686294684,TSLA,2026-07-27 13:40:00
40837044.64285714,27155.571428571428,True,bearish,203.72618441161555,stressed,17.94226862946835,short,314.08,309.26,eod_flatten,2026-07-27 19:59:00,306.92817116658136,2026-07-27 13:35:00,314.37,1.2165091088910984,False,True,1.7831167652597841,20000.0,63.678043810494145,1,None,114.25285678469545,intended_deployment,True,2026-07-27,314.08,False,315.87422686294684,TSLA,2026-07-27 13:40:00
125886895.28571428,111621.0,True,bearish,2722.82784995047,zero,7.3958035945482425,short,204.61,196.555,eod_flatten,2026-07-27 19:59:00,2722.82784995047,2026-07-27 13:35:00,204.71,1.2029188056010967,False,True,10.89131139980188,69164.22177260897,338.0295282371779,2,None,250.0,research_fidelity,True,2026-07-27,204.61,False,205.34958035945485,NVDA,2026-07-27 13:40:00
125886895.28571428,111621.0,True,bearish,2546.5405495466243,baseline,7.3958035945482425,short,204.61,196.555,eod_flatten,2026-07-27 19:59:00,2722.82784995047,2026-07-27 13:35:00,204.71,1.2029188056010967,False,True,10.186162198186498,69164.22177260897,338.0295282371779,2,None,250.0,research_fidelity,True,2026-07-27,204.61,False,205.34958035945485,NVDA,2026-07-27 13:40:00
125886895.28571428,111621.0,True,bearish,2370.2532491427687,stressed,7.3958035945482425,short,204.61,196.555,eod_flatten,2026-07-27 19:59:00,2722.82784995047,2026-07-27 13:35:00,204.71,1.2029188056010967,False,True,9.481012996571074,69164.22177260897,338.0295282371779,2,None,250.0,research_fidelity,True,2026-07-27,204.61,False,205.34958035945485,NVDA,2026-07-27 13:40:00
125886895.28571428,111621.0,True,bearish,787.3515468452183,zero,7.3958035945482425,short,204.61,196.555,eod_flatten,2026-07-27 19:59:00,787.3515468452183,2026-07-27 13:35:00,204.71,1.2029188056010967,False,True,10.89131139980188,20000.0,97.74693318997116,2,None,72.29171198424652,intended_deployment,True,2026-07-27,204.61,False,205.34958035945485,NVDA,2026-07-27 13:40:00
125886895.28571428,111621.0,True,bearish,736.3751038561177,baseline,7.3958035945482425,short,204.61,196.555,eod_flatten,2026-07-27 19:59:00,787.3515468452183,2026-07-27 13:35:00,204.71,1.2029188056010967,False,True,10.186162198186498,20000.0,97.74693318997116,2,None,72.29171198424652,intended_deployment,True,2026-07-27,204.61,False,205.34958035945485,NVDA,2026-07-27 13:40:00
125886895.28571428,111621.0,True,bearish,685.3986608670141,stressed,7.3958035945482425,short,204.61,196.555,eod_flatten,2026-07-27 19:59:00,787.3515468452183,2026-07-27 13:35:00,204.71,1.2029188056010967,False,True,9.481012996571074,20000.0,97.74693318997116,2,None,72.29171198424652,intended_deployment,True,2026-07-27,204.61,False,205.34958035945485,NVDA,2026-07-27 13:40:00
47507692.28571428,35382.07142857143,True,bearish,-233.9089125112013,zero,7.920506640998203,short,338.615,339.4070506640998,stop,2026-07-28 13:51:00,-233.9089125112013,2026-07-28 13:35:00,338.73,2.1798328047497826,False,True,-1.0,100000.00000000001,295.3206443896461,1,None,233.9089125112013,research_fidelity,True,2026-07-28,338.615,True,339.4070506640998,AAPL,2026-07-28 13:41:00
47507692.28571428,35382.07142857143,True,bearish,-494.21299409748127,baseline,7.920506640998203,short,338.615,339.4070506640998,stop,2026-07-28 13:51:00,-233.9089125112013,2026-07-28 13:35:00,338.73,2.1798328047497826,False,True,-2.1128437937302396,100000.00000000001,295.3206443896461,1,None,233.9089125112013,research_fidelity,True,2026-07-28,338.615,True,339.4070506640998,AAPL,2026-07-28 13:41:00
47507692.28571428,35382.07142857143,True,bearish,-754.5170756837276,stressed,7.920506640998203,short,338.615,339.4070506640998,stop,2026-07-28 13:51:00,-233.9089125112013,2026-07-28 13:35:00,338.73,2.1798328047497826,False,True,-3.2256875874603357,100000.00000000001,295.3206443896461,1,None,233.9089125112013,research_fidelity,True,2026-07-28,338.615,True,339.4070506640998,AAPL,2026-07-28 13:41:00
47507692.28571428,35382.07142857143,True,bearish,-46.78178250224025,zero,7.920506640998203,short,338.615,339.4070506640998,stop,2026-07-28 13:51:00,-46.78178250224025,2026-07-28 13:35:00,338.73,2.1798328047497826,False,True,-1.0,20000.0,59.06412887792921,1,None,46.78178250224025,intended_deployment,True,2026-07-28,338.615,True,339.4070506640998,AAPL,2026-07-28 13:41:00
47507692.28571428,35382.07142857143,True,bearish,-98.84259881949623,baseline,7.920506640998203,short,338.615,339.4070506640998,stop,2026-07-28 13:51:00,-46.78178250224025,2026-07-28 13:35:00,338.73,2.1798328047497826,False,True,-2.1128437937302396,20000.0,59.06412887792921,1,None,46.78178250224025,intended_deployment,True,2026-07-28,338.615,True,339.4070506640998,AAPL,2026-07-28 13:41:00
47507692.28571428,35382.07142857143,True,bearish,-150.9034151367455,stressed,7.920506640998203,short,338.615,339.4070506640998,stop,2026-07-28 13:51:00,-46.78178250224025,2026-07-28 13:35:00,338.73,2.1798328047497826,False,True,-3.225687587460336,20000.0,59.06412887792921,1,None,46.78178250224025,intended_deployment,True,2026-07-28,338.615,True,339.4070506640998,AAPL,2026-07-28 13:41:00
128057548.42857143,114007.14285714286,True,bullish,-250.00000000000003,zero,8.821015122859853,long,194.86,193.97789848771401,stop,2026-07-28 13:42:00,-250.00000000000003,2026-07-28 13:35:00,194.46,1.1964776643067476,False,True,-1.0,55226.07015348298,283.4140929563942,2,None,250.00000000000003,research_fidelity,True,2026-07-28,194.86,True,193.97789848771401,NVDA,2026-07-28 13:40:00
128057548.42857143,114007.14285714286,True,bullish,-393.2627823990591,baseline,8.821015122859853,long,194.86,193.97789848771401,stop,2026-07-28 13:42:00,-250.00000000000003,2026-07-28 13:35:00,194.46,1.1964776643067476,False,True,-1.5730511295962364,55226.07015348298,283.4140929563942,2,None,250.00000000000003,research_fidelity,True,2026-07-28,194.86,True,193.97789848771401,NVDA,2026-07-28 13:40:00
128057548.42857143,114007.14285714286,True,bullish,-536.5255647981102,stressed,8.821015122859853,long,194.86,193.97789848771401,stop,2026-07-28 13:42:00,-250.00000000000003,2026-07-28 13:35:00,194.46,1.1964776643067476,False,True,-2.1461022591924404,55226.07015348298,283.4140929563942,2,None,250.00000000000003,research_fidelity,True,2026-07-28,194.86,True,193.97789848771401,NVDA,2026-07-28 13:40:00
128057548.42857143,114007.14285714286,True,bullish,-90.53695086585229,zero,8.821015122859853,long,194.86,193.97789848771401,stop,2026-07-28 13:42:00,-90.53695086585229,2026-07-28 13:35:00,194.46,1.1964776643067476,False,True,-1.0,20000.0,102.63779123473262,2,None,90.53695086585229,intended_deployment,True,2026-07-28,194.86,True,193.97789848771401,NVDA,2026-07-28 13:40:00
128057548.42857143,114007.14285714286,True,bullish,-142.4192528297279,baseline,8.821015122859853,long,194.86,193.97789848771401,stop,2026-07-28 13:42:00,-90.53695086585229,2026-07-28 13:35:00,194.46,1.1964776643067476,False,True,-1.5730511295962364,20000.0,102.63779123473262,2,None,90.53695086585229,intended_deployment,True,2026-07-28,194.86,True,193.97789848771401,NVDA,2026-07-28 13:40:00
128057548.42857143,114007.14285714286,True,bullish,-194.3015547936006,stressed,8.821015122859853,long,194.86,193.97789848771401,stop,2026-07-28 13:42:00,-90.53695086585229,2026-07-28 13:35:00,194.46,1.1964776643067476,False,True,-2.1461022591924404,20000.0,102.63779123473262,2,None,90.53695086585229,intended_deployment,True,2026-07-28,194.86,True,193.97789848771401,NVDA,2026-07-28 13:40:00
48828015.64285714,39012.42857142857,True,bearish,-203.48454379688314,zero,6.739815059640211,short,331.22,331.89398150596406,stop,2026-07-30 13:42:00,-203.48454379688314,2026-07-30 13:35:00,331.34,2.284989765166412,False,True,-1.0,100000.00000000001,301.9141356198297,1,None,203.48454379688314,research_fidelity,True,2026-07-30,331.22,True,331.89398150596406,AAPL,2026-07-30 13:40:00
48828015.64285714,39012.42857142857,True,bearish,-463.74907370383187,baseline,6.739815059640211,short,331.22,331.89398150596406,stop,2026-07-30 13:42:00,-203.48454379688314,2026-07-30 13:35:00,331.34,2.284989765166412,False,True,-2.279038324241191,100000.00000000001,301.9141356198297,1,None,203.48454379688314,research_fidelity,True,2026-07-30,331.22,True,331.89398150596406,AAPL,2026-07-30 13:40:00
48828015.64285714,39012.42857142857,True,bearish,-724.0136036107463,stressed,6.739815059640211,short,331.22,331.89398150596406,stop,2026-07-30 13:42:00,-203.48454379688314,2026-07-30 13:35:00,331.34,2.284989765166412,False,True,-3.558076648482214,100000.00000000001,301.9141356198297,1,None,203.48454379688314,research_fidelity,True,2026-07-30,331.22,True,331.89398150596406,AAPL,2026-07-30 13:40:00
48828015.64285714,39012.42857142857,True,bearish,-40.696908759376626,zero,6.739815059640211,short,331.22,331.89398150596406,stop,2026-07-30 13:42:00,-40.696908759376626,2026-07-30 13:35:00,331.34,2.284989765166412,False,True,-1.0,20000.0,60.38282712396594,1,None,40.696908759376626,intended_deployment,True,2026-07-30,331.22,True,331.89398150596406,AAPL,2026-07-30 13:40:00
48828015.64285714,39012.42857142857,True,bearish,-92.74981474076637,baseline,6.739815059640211,short,331.22,331.89398150596406,stop,2026-07-30 13:42:00,-40.696908759376626,2026-07-30 13:35:00,331.34,2.284989765166412,False,True,-2.2790383242411916,20000.0,60.38282712396594,1,None,40.696908759376626,intended_deployment,True,2026-07-30,331.22,True,331.89398150596406,AAPL,2026-07-30 13:40:00
48828015.64285714,39012.42857142857,True,bearish,-144.80272072214925,stressed,6.739815059640211,short,331.22,331.89398150596406,stop,2026-07-30 13:42:00,-40.696908759376626,2026-07-30 13:35:00,331.34,2.284989765166412,False,True,-3.558076648482214,20000.0,60.38282712396594,1,None,40.696908759376626,intended_deployment,True,2026-07-30,331.22,True,331.89398150596406,AAPL,2026-07-30 13:40:00
128200152.85714285,108602.0,True,bullish,744.7692160395885,zero,8.257591570048142,long,192.58,195.04,eod_flatten,2026-07-30 19:59:00,744.7692160395885,2026-07-30 13:35:00,192.56,1.4210143459604796,False,True,2.9790768641583543,58303.92505077446,302.75171383723364,2,None,250.0,research_fidelity,True,2026-07-30,192.58,False,191.7542408429952,NVDA,2026-07-30 13:40:00
128200152.85714285,108602.0,True,bullish,592.2108109267233,baseline,8.257591570048142,long,192.58,195.04,eod_flatten,2026-07-30 19:59:00,744.7692160395885,2026-07-30 13:35:00,192.56,1.4210143459604796,False,True,2.3688432437068934,58303.92505077446,302.75171383723364,2,None,250.0,research_fidelity,True,2026-07-30,192.58,False,191.7542408429952,NVDA,2026-07-30 13:40:00
128200152.85714285,108602.0,True,bullish,439.65240581386666,stressed,8.257591570048142,long,192.58,195.04,eod_flatten,2026-07-30 19:59:00,744.7692160395885,2026-07-30 13:35:00,192.56,1.4210143459604796,False,True,1.7586096232554667,58303.92505077446,302.75171383723364,2,None,250.0,research_fidelity,True,2026-07-30,192.58,False,191.7542408429952,NVDA,2026-07-30 13:40:00
128200152.85714285,108602.0,True,bullish,255.47824280818148,zero,8.257591570048142,long,192.58,195.04,eod_flatten,2026-07-30 19:59:00,255.47824280818148,2026-07-30 13:35:00,192.56,1.4210143459604796,False,True,2.979076864158354,20000.0,103.85294423096894,2,None,85.757519680634,intended_deployment,True,2026-07-30,192.58,False,191.7542408429952,NVDA,2026-07-30 13:40:00
