date,market,reason,symbol
2023-09-17,crypto,pre-inception or indicator warmup,POL-USD
2023-09-17,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-17,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-17,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-17,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-17,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-17,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-17,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-17,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-18,stock,pre-inception or indicator warmup,ARM
2023-09-18,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-18,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-18,crypto,pre-inception or indicator warmup,POL-USD
2023-09-18,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-18,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-18,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-18,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-19,stock,pre-inception or indicator warmup,ARM
2023-09-19,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-09-19,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-19,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-19,crypto,pre-inception or indicator warmup,POL-USD
2023-09-19,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-19,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-19,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-19,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-20,stock,pre-inception or indicator warmup,ARM
2023-09-20,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-20,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-20,crypto,pre-inception or indicator warmup,POL-USD
2023-09-20,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-20,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-20,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-20,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-21,stock,pre-inception or indicator warmup,ARM
2023-09-21,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-21,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-21,crypto,pre-inception or indicator warmup,POL-USD
2023-09-21,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-21,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-21,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-21,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-22,stock,pre-inception or indicator warmup,ARM
2023-09-22,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-22,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-22,crypto,pre-inception or indicator warmup,POL-USD
2023-09-22,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-22,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-22,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-22,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-23,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-23,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-23,crypto,pre-inception or indicator warmup,POL-USD
2023-09-23,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-23,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-23,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-23,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-24,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-24,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-24,crypto,pre-inception or indicator warmup,POL-USD
2023-09-24,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-24,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-24,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-24,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-25,stock,pre-inception or indicator warmup,ARM
2023-09-25,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-09-25,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-25,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-25,crypto,pre-inception or indicator warmup,POL-USD
2023-09-25,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-25,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-25,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-25,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-26,stock,pre-inception or indicator warmup,ARM
2023-09-26,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-26,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-26,crypto,pre-inception or indicator warmup,POL-USD
2023-09-26,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-26,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-26,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-26,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-27,stock,pre-inception or indicator warmup,ARM
2023-09-27,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-27,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-27,crypto,pre-inception or indicator warmup,POL-USD
2023-09-27,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-27,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-27,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-27,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-28,stock,pre-inception or indicator warmup,ARM
2023-09-28,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-09-28,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-28,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-28,crypto,pre-inception or indicator warmup,POL-USD
2023-09-28,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-28,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-28,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-28,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-29,stock,pre-inception or indicator warmup,ARM
2023-09-29,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-29,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-29,crypto,pre-inception or indicator warmup,POL-USD
2023-09-29,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-29,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-29,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-29,crypto,pre-inception or indicator warmup,XRP-USD
2023-09-30,crypto,pre-inception or indicator warmup,ARB-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-09-30,crypto,pre-inception or indicator warmup,PEPE-USD
2023-09-30,crypto,pre-inception or indicator warmup,POL-USD
2023-09-30,crypto,pre-inception or indicator warmup,RENDER-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-09-30,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-09-30,crypto,pre-inception or indicator warmup,WIF-USD
2023-09-30,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-01,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-01,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-01,crypto,pre-inception or indicator warmup,POL-USD
2023-10-01,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-01,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-01,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-01,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-02,stock,pre-inception or indicator warmup,ARM
2023-10-02,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-02,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-02,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-02,crypto,pre-inception or indicator warmup,POL-USD
2023-10-02,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-02,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-02,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-02,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-03,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-03,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-03,crypto,pre-inception or indicator warmup,POL-USD
2023-10-03,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-03,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-03,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-03,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-04,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-04,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-04,crypto,pre-inception or indicator warmup,POL-USD
2023-10-04,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-04,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-04,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-04,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-05,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-05,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-05,crypto,pre-inception or indicator warmup,POL-USD
2023-10-05,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-05,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-05,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-05,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-06,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-06,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-06,crypto,pre-inception or indicator warmup,POL-USD
2023-10-06,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-06,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-06,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-06,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-07,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-07,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-07,crypto,pre-inception or indicator warmup,POL-USD
2023-10-07,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-07,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-07,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-07,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-08,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-08,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-08,crypto,pre-inception or indicator warmup,POL-USD
2023-10-08,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-08,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-08,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-08,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-09,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,LINK-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-09,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-09,crypto,pre-inception or indicator warmup,POL-USD
2023-10-09,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-09,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-09,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-09,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-10,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-10,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-10,crypto,pre-inception or indicator warmup,POL-USD
2023-10-10,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-10,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-10,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-10,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-11,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-11,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-11,crypto,pre-inception or indicator warmup,POL-USD
2023-10-11,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-11,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-11,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-11,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-12,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-12,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-12,crypto,pre-inception or indicator warmup,POL-USD
2023-10-12,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-12,crypto,insufficient hourly data or BTC macro history,TON-USD
