ambiguous,atr,conviction,cost_model,decision_time,delta1_expiration_sessions,delta2_enabled,delta3_enabled,entry,exit_price,exit_reason,exit_time,expires_at,fill_price,filled_at,final_stop,gross_pnl,market,mode,net_pnl,outcome_data_missing,pnl_r,portfolio,quantity,reason,reserved_notional,risk_amount,signal_bar_end,status,stop,strategy_version,symbol,target,transaction_cost,variant_id
False,0.3865678798640183,87,zero,2025-07-01 15:16:00,,False,True,58.74,59.9,target,2025-07-02 13:44:00,,58.5,2025-07-01 15:16:00,58.6,23.799999999999976,stock,stock_only,23.799999999999976,False,2.413793103448251,current_1pct,17,,998.58,9.860000000000092,2025-07-01 15:00:00,closed,58.16,stock_trend_momentum_v2,NEM,59.9,0.0,d1_off_d2_off_d3_on
False,0.6785958809674707,87,zero,2025-07-02 15:16:00,,False,True,93.64,92.62,stop,2025-07-02 15:16:00,,92.52,2025-07-02 15:16:00,92.62,1.1000000000000938,stock,stock_only,1.1000000000000938,False,0.09803921568628325,current_1pct,11,,1030.04,11.219999999999956,2025-07-02 15:00:00,closed,92.62,stock_trend_momentum_v2,UBER,95.68,0.0,d1_off_d2_off_d3_on
False,1.0529790642423704,87,zero,2025-07-03 15:16:00,,False,True,222.03,220.45,stop,2025-07-08 14:49:00,,222.03,2025-07-08 13:59:00,220.45,-6.32000000000005,stock,stock_only,-6.32000000000005,False,-1.0,current_1pct,4,,888.12,6.32000000000005,2025-07-03 15:00:00,closed,220.45,stock_trend_momentum_v2,AMZN,225.19,0.0,d1_off_d2_off_d3_on
False,0.17955970316795905,87,zero,2025-07-03 15:16:00,,False,True,41.02,40.75,stop,2025-07-07 13:32:00,,41.02,2025-07-03 15:17:00,40.75,-0.8100000000000094,stock,stock_only,-0.8100000000000094,False,-1.0,current_1pct,3,,123.06,0.8100000000000094,2025-07-03 15:00:00,closed,40.75,stock_trend_momentum_v2,XLU,41.56,0.0,d1_off_d2_off_d3_on
False,0.579393387574049,86,zero,2025-07-07 15:16:00,,False,True,144.32,143.45,stop,2025-07-07 15:53:00,,144.06,2025-07-07 15:16:00,143.45,-0.6100000000000136,stock,stock_only,-0.6100000000000136,False,-0.7011494252873683,current_1pct,1,,144.32,0.8700000000000045,2025-07-07 15:00:00,closed,143.45,stock_trend_momentum_v2,MS,146.06,0.0,d1_off_d2_off_d3_on
False,2.155891071278708,79,zero,2025-07-08 15:16:00,,False,True,236.34,234.34,stop,2025-07-08 18:50:00,,235.23,2025-07-08 15:16:00,234.34,-3.5599999999999454,stock,stock_only,-3.5599999999999454,False,-0.27469135802468636,current_1pct,4,,945.36,12.960000000000036,2025-07-08 15:00:00,closed,233.1,stock_trend_momentum_v2,ORCL,242.82,0.0,d1_off_d2_off_d3_on
False,2.4104227038910984,87,zero,2025-07-09 15:16:00,,False,True,502.03,500.13,stop,2025-07-10 14:01:00,,501.04,2025-07-09 15:16:00,500.13,-1.82000000000005,stock,stock_only,-1.82000000000005,False,-0.2513812154696238,current_1pct,2,,1004.06,7.239999999999895,2025-07-09 15:00:00,closed,498.41,stock_trend_momentum_v2,MSFT,509.27,0.0,d1_off_d2_off_d3_on
False,0.06081256341988091,71,zero,2025-07-09 15:16:00,,False,True,11.76,11.775,monitor_reversal,2025-07-11 15:30:00,,11.76,2025-07-11 13:52:00,11.66,0.030000000000001137,stock,stock_only,0.030000000000001137,False,0.1500000000000062,current_1pct,2,,23.52,0.1999999999999993,2025-07-09 15:00:00,closed,11.66,stock_trend_momentum_v2,F,11.96,0.0,d1_off_d2_off_d3_on
False,0.8929583961446004,87,zero,2025-07-10 15:16:00,,False,True,446.61,445.27,stop,2025-07-11 13:30:00,,446.61,2025-07-10 19:51:00,445.27,-2.6800000000000637,stock,stock_only,-2.6800000000000637,False,-1.0,current_1pct,2,,893.22,2.6800000000000637,2025-07-10 15:00:00,closed,445.27,stock_trend_momentum_v2,DIA,449.29,0.0,d1_off_d2_off_d3_on
False,0.28559132979096896,87,zero,2025-07-10 15:16:00,,False,True,53.07,52.64,stop,2025-07-11 13:32:00,,53.07,2025-07-10 15:35:00,52.64,-0.8599999999999994,stock,stock_only,-0.8599999999999994,False,-1.0,current_1pct,2,,106.14,0.8599999999999994,2025-07-10 15:00:00,closed,52.64,stock_trend_momentum_v2,GM,53.93,0.0,d1_off_d2_off_d3_on
False,1.4286458855031765,92,zero,2025-07-11 15:16:00,,False,True,301.15,299.0,stop,2025-07-11 15:22:00,,299.435,2025-07-11 15:16:00,299.0,-1.3050000000000068,stock,stock_only,-1.3050000000000068,False,-0.20232558139535203,current_1pct,3,,903.4499999999999,6.449999999999932,2025-07-11 15:00:00,closed,299.0,stock_trend_momentum_v2,MCD,305.45,0.0,d1_off_d2_off_d3_on
False,0.25089193607834526,81,zero,2025-07-11 15:16:00,,False,True,46.15,45.77,stop,2025-07-14 13:30:00,,46.15,2025-07-11 15:18:00,45.77,-0.7599999999999909,stock,stock_only,-0.7599999999999909,False,-1.0,current_1pct,2,,92.3,0.7599999999999909,2025-07-11 15:00:00,closed,45.77,stock_trend_momentum_v2,OXY,46.91,0.0,d1_off_d2_off_d3_on
False,0.2753924943811369,92,zero,2025-07-14 15:16:00,,False,True,27.56,27.41,stop,2025-07-15 14:53:00,,27.535,2025-07-14 15:16:00,27.41,-4.625,stock,stock_only,-4.625,False,-0.29761904761904895,current_1pct,37,,1019.7199999999999,15.539999999999932,2025-07-14 15:00:00,closed,27.14,stock_trend_momentum_v2,KHC,28.4,0.0,d1_off_d2_off_d3_on
False,0.8054828760082846,87,zero,2025-07-15 15:16:00,,False,True,88.92,91.34,target,2025-07-15 18:19:00,,88.92,2025-07-15 15:16:00,89.04,26.62000000000002,stock,stock_only,26.62000000000002,False,1.9999999999999882,current_1pct,11,,978.12,13.310000000000088,2025-07-15 15:00:00,closed,87.71,stock_trend_momentum_v2,C,91.34,0.0,d1_off_d2_off_d3_on
False,3.8651908354903544,84,zero,2025-07-16 15:16:00,,False,True,354.98,349.18,stop,2025-07-16 15:53:00,,354.98,2025-07-16 15:19:00,349.18,-11.600000000000023,stock,stock_only,-11.600000000000023,False,-1.0,current_1pct,2,,709.96,11.600000000000023,2025-07-16 15:00:00,closed,349.18,stock_trend_momentum_v2,APP,366.58,0.0,d1_off_d2_off_d3_on
False,0.8938515186235516,79,zero,2025-07-16 15:16:00,,False,True,210.78,209.43,stop,2025-07-16 15:20:00,,210.78,2025-07-16 15:16:00,209.43,-1.3499999999999943,stock,stock_only,-1.3499999999999943,False,-1.0,current_1pct,1,,210.78,1.3499999999999943,2025-07-16 15:00:00,closed,209.43,stock_trend_momentum_v2,AAPL,213.48,0.0,d1_off_d2_off_d3_on
False,1.402461150833441,92,zero,2025-07-17 15:16:00,,False,True,168.8,169.17,monitor_reversal,2025-07-21 15:30:00,,168.8,2025-07-18 18:18:00,166.69,2.2199999999998568,stock,stock_only,2.2199999999998568,False,0.17535545023695437,current_1pct,6,,1012.8000000000001,12.660000000000082,2025-07-17 15:00:00,closed,166.69,stock_trend_momentum_v2,BX,173.02,0.0,d1_off_d2_off_d3_on
False,0.7743152599292923,87,zero,2025-07-22 15:16:00,,False,True,166.41,166.99,stop,2025-07-23 14:17:00,,166.25,2025-07-22 15:16:00,166.99,4.440000000000055,stock,stock_only,4.440000000000055,False,0.632478632478647,current_1pct,6,,998.46,7.019999999999925,2025-07-22 15:00:00,closed,165.24,stock_trend_momentum_v2,JNJ,168.75,0.0,d1_off_d2_off_d3_on
False,0.1607056012504837,92,zero,2025-07-23 15:16:00,,False,True,46.17,45.92,stop,2025-07-24 13:30:00,,46.17,2025-07-23 15:16:00,45.92,-5.5,stock,stock_only,-5.5,False,-1.0,current_1pct,22,,1015.74,5.5,2025-07-23 15:00:00,closed,45.92,stock_trend_momentum_v2,XLB,46.67,0.0,d1_off_d2_off_d3_on
False,1.0660711539237169,87,zero,2025-07-24 15:16:00,,False,True,172.88,173.31,stop,2025-07-25 17:54:00,,172.88,2025-07-24 15:16:00,173.31,2.150000000000034,stock,stock_only,2.150000000000034,False,0.2687500000000052,current_1pct,5,,864.4,7.999999999999972,2025-07-24 15:00:00,closed,171.28,stock_trend_momentum_v2,NVDA,176.08,0.0,d1_off_d2_off_d3_on
False,0.2034511630564513,87,zero,2025-07-24 15:16:00,,False,True,43.22,42.91,stop,2025-07-25 14:15:00,,43.205,2025-07-24 15:16:00,42.91,-0.8850000000000051,stock,stock_only,-0.8850000000000051,False,-0.9516129032258049,current_1pct,3,,129.66,0.9300000000000068,2025-07-24 15:00:00,closed,42.91,stock_trend_momentum_v2,VZ,43.84,0.0,d1_off_d2_off_d3_on
False,1.2773357395480052,92,zero,2025-07-25 15:16:00,,False,True,163.18,164.83,stop,2025-07-28 13:32:00,,163.18,2025-07-25 15:26:00,164.83,1.6500000000000057,stock,stock_only,1.6500000000000057,False,0.8593749999999959,current_1pct,1,,163.18,1.920000000000016,2025-07-25 15:00:00,closed,161.26,stock_trend_momentum_v2,ARM,167.02,0.0,d1_off_d2_off_d3_on
False,0.9006665648604828,87,zero,2025-07-28 15:16:00,,False,True,233.66,232.3,stop,2025-07-29 13:46:00,,233.66,2025-07-28 15:17:00,232.3,-5.439999999999941,stock,stock_only,-5.439999999999941,False,-1.0,current_1pct,4,,934.64,5.439999999999941,2025-07-28 15:00:00,closed,232.3,stock_trend_momentum_v2,AMZN,236.38,0.0,d1_off_d2_off_d3_on
False,0.2497084290905488,87,zero,2025-07-28 15:16:00,,False,True,45.29,44.91,stop,2025-07-29 15:06:00,,45.29,2025-07-28 17:25:00,44.91,-0.7600000000000051,stock,stock_only,-0.7600000000000051,False,-1.0,current_1pct,2,,90.58,0.7600000000000051,2025-07-28 15:00:00,closed,44.91,stock_trend_momentum_v2,OXY,46.05,0.0,d1_off_d2_off_d3_on
False,2.0799728496669965,92,zero,2025-07-29 15:16:00,,False,True,298.0,294.88,stop,2025-07-29 15:43:00,,297.0,2025-07-29 15:16:00,294.88,-6.360000000000014,stock,stock_only,-6.360000000000014,False,-0.67948717948718,current_1pct,3,,894.0,9.360000000000014,2025-07-29 15:00:00,closed,294.88,stock_trend_momentum_v2,AVGO,304.24,0.0,d1_off_d2_off_d3_on
False,0.3214525562434215,87,zero,2025-07-29 15:16:00,,False,True,132.67,132.18,stop,2025-07-29 15:26:00,,132.39,2025-07-29 15:16:00,132.18,-0.20999999999997954,stock,stock_only,-0.20999999999997954,False,-0.42857142857140373,current_1pct,1,,132.67,0.4899999999999807,2025-07-29 15:00:00,closed,132.18,stock_trend_momentum_v2,XLK,133.65,0.0,d1_off_d2_off_d3_on
False,0.5569428918494845,87,zero,2025-07-30 15:16:00,,False,True,60.92,62.6,target,2025-08-01 15:15:00,,60.78,2025-07-30 15:16:00,61.79,29.120000000000005,stock,stock_only,29.120000000000005,False,2.166666666666658,current_1pct,16,,974.72,13.440000000000055,2025-07-30 15:00:00,closed,60.08,stock_trend_momentum_v2,MO,62.6,0.0,d1_off_d2_off_d3_on
False,0.286636740318034,79,zero,2025-07-30 15:16:00,,False,True,28.73,28.3,stop,2025-07-30 19:29:00,,28.73,2025-07-30 15:32:00,28.3,-0.4299999999999997,stock,stock_only,-0.4299999999999997,False,-1.0,current_1pct,1,,28.73,0.4299999999999997,2025-07-30 15:00:00,closed,28.3,stock_trend_momentum_v2,KHC,29.59,0.0,d1_off_d2_off_d3_on
False,0.1707824701827164,87,zero,2025-07-31 15:16:00,,False,True,42.93,43.45,target,2025-08-01 13:30:00,,42.89,2025-07-31 15:16:00,42.67,0.5600000000000023,stock,stock_only,0.5600000000000023,False,2.153846153846179,current_1pct,1,,42.93,0.259999999999998,2025-07-31 15:00:00,closed,42.67,stock_trend_momentum_v2,VZ,43.45,0.0,d1_off_d2_off_d3_on
False,0.1332387395542123,87,zero,2025-08-01 15:16:00,,False,True,27.68,27.69,stop,2025-08-04 13:40:00,,27.68,2025-08-01 15:36:00,27.69,0.3800000000000594,stock,stock_only,0.3800000000000594,False,0.050000000000007996,current_1pct,38,,1051.84,7.599999999999973,2025-08-01 15:00:00,closed,27.48,stock_trend_momentum_v2,T,28.08,0.0,d1_off_d2_off_d3_on
False,1.2427618284914057,87,zero,2025-08-04 15:16:00,,False,True,305.39,303.52,stop,2025-08-05 13:30:00,,305.39,2025-08-04 15:30:00,303.52,-5.610000000000014,stock,stock_only,-5.610000000000014,False,-1.0,current_1pct,3,,916.17,5.610000000000014,2025-08-04 15:00:00,closed,303.52,stock_trend_momentum_v2,MCD,309.13,0.0,d1_off_d2_off_d3_on
False,0.09978922001818312,79,zero,2025-08-06 15:16:00,,False,True,27.9,27.75,stop,2025-08-06 18:44:00,,27.86,2025-08-06 15:16:00,27.75,-4.069999999999979,stock,stock_only,-4.069999999999979,False,-0.7333333333333365,current_1pct,37,,1032.3,5.549999999999947,2025-08-06 15:00:00,closed,27.75,stock_trend_momentum_v2,T,28.2,0.0,d1_off_d2_off_d3_on
False,0.30332593662973756,87,zero,2025-08-07 15:16:00,,False,True,69.41,70.33,target,2025-08-08 13:30:00,,69.225,2025-08-07 15:16:00,69.25,16.57500000000006,stock,stock_only,16.57500000000006,False,2.4021739130435193,current_1pct,15,,1041.1499999999999,6.899999999999906,2025-08-07 15:00:00,closed,68.95,stock_trend_momentum_v2,CSCO,70.33,0.0,d1_off_d2_off_d3_on
False,1.832209264990707,81,zero,2025-08-08 15:16:00,,False,True,573.06,574.38,stop,2025-08-11 17:40:00,,573.06,2025-08-08 15:30:00,574.38,1.32000000000005,stock,stock_only,1.32000000000005,False,0.4800000000000182,current_1pct,1,,573.06,2.75,2025-08-08 15:00:00,closed,570.31,stock_trend_momentum_v2,QQQ,578.56,0.0,d1_off_d2_off_d3_on
False,0.39610851292163923,73,zero,2025-08-08 15:16:00,,False,True,132.4,132.85,stop,2025-08-11 17:38:00,,132.4,2025-08-08 15:33:00,132.85,1.349999999999966,stock,stock_only,1.349999999999966,False,0.7499999999999881,current_1pct,3,,397.20000000000005,1.799999999999983,2025-08-08 15:00:00,closed,131.8,stock_trend_momentum_v2,XLK,133.6,0.0,d1_off_d2_off_d3_on
False,0.11356298419912986,87,zero,2025-08-11 15:16:00,,False,True,24.68,24.5,stop,2025-08-12 14:36:00,,24.615,2025-08-11 15:16:00,24.5,-0.3449999999999953,stock,stock_only,-0.3449999999999953,False,-0.6388888888888812,current_1pct,3,,74.03999999999999,0.5399999999999991,2025-08-11 15:00:00,closed,24.5,stock_trend_momentum_v2,PFE,25.04,0.0,d1_off_d2_off_d3_on
False,1.2540902212331806,87,zero,2025-08-12 15:16:00,,False,True,188.16,189.29,stop,2025-08-14 13:30:00,,188.16,2025-08-12 18:39:00,189.29,5.649999999999977,stock,stock_only,5.649999999999977,False,0.5978835978835998,current_1pct,5,,940.8,9.449999999999932,2025-08-12 15:00:00,closed,186.27,stock_trend_momentum_v2,AMAT,191.94,0.0,d1_off_d2_off_d3_on
False,0.14543753028344875,79,zero,2025-08-12 15:16:00,,False,True,43.36,43.23,stop,2025-08-12 19:44:00,,43.235,2025-08-12 15:16:00,43.23,-0.010000000000005116,stock,stock_only,-0.010000000000005116,False,-0.022727272727284472,current_1pct,2,,86.72,0.4399999999999977,2025-08-12 15:00:00,closed,43.14,stock_trend_momentum_v2,VZ,43.8,0.0,d1_off_d2_off_d3_on
False,0.8066240435896969,87,zero,2025-08-13 15:16:00,,False,True,79.6,78.39,stop,2025-08-14 13:30:00,,78.84,2025-08-13 15:16:00,78.39,-0.45000000000000284,stock,stock_only,-0.45000000000000284,False,-0.37190082644628525,current_1pct,1,,79.6,1.2099999999999937,2025-08-13 15:00:00,closed,78.39,stock_trend_momentum_v2,MRVL,82.02,0.0,d1_off_d2_off_d3_on
False,0.05312731143941438,79,zero,2025-08-13 15:16:00,,False,True,11.33,11.25,stop,2025-08-14 13:32:00,,11.3,2025-08-14 13:30:00,11.25,-0.15000000000000213,stock,stock_only,-0.15000000000000213,False,-0.6250000000000083,current_1pct,3,,33.99,0.2400000000000002,2025-08-13 15:00:00,closed,11.25,stock_trend_momentum_v2,F,11.49,0.0,d1_off_d2_off_d3_on
False,0.469815427767448,87,zero,2025-08-14 15:16:00,,False,True,66.62,68.04,target,2025-08-15 13:30:00,,66.62,2025-08-14 15:16:00,65.91,22.720000000000027,stock,stock_only,22.720000000000027,False,1.99999999999998,current_1pct,16,,1065.92,11.360000000000127,2025-08-14 15:00:00,closed,65.91,stock_trend_momentum_v2,CVS,68.04,0.0,d1_off_d2_off_d3_on
False,2.9980990734184543,92,zero,2025-08-15 15:16:00,,False,True,305.03,314.03,target,2025-08-18 13:31:00,,305.03,2025-08-15 15:27:00,306.89,27.0,stock,stock_only,27.0,False,2.0,current_1pct,3,,915.0899999999999,13.5,2025-08-15 15:00:00,closed,300.53,stock_trend_momentum_v2,ELV,314.03,0.0,d1_off_d2_off_d3_on
False,0.5202984737919173,92,zero,2025-08-15 15:16:00,,False,True,24.68,24.67,stop,2025-08-15 19:17:00,,24.55,2025-08-15 15:16:00,24.67,0.840000000000007,stock,stock_only,0.840000000000007,False,0.1518987341772166,current_1pct,7,,172.76,5.529999999999994,2025-08-15 15:00:00,closed,23.89,stock_trend_momentum_v2,INTC,26.26,0.0,d1_off_d2_off_d3_on
False,0.23602026812629656,79,zero,2025-08-18 15:16:00,,False,True,66.36,66.0,stop,2025-08-18 19:57:00,,66.36,2025-08-18 15:30:00,66.0,-5.759999999999991,stock,stock_only,-5.759999999999991,False,-1.0,current_1pct,16,,1061.76,5.759999999999991,2025-08-18 15:00:00,closed,66.0,stock_trend_momentum_v2,MO,67.08,0.0,d1_off_d2_off_d3_on
False,0.3064683475403308,87,zero,2025-08-19 15:16:00,,False,True,57.16,56.7,stop,2025-08-19 17:07:00,,57.16,2025-08-19 15:22:00,56.7,-8.739999999999881,stock,stock_only,-8.739999999999881,False,-1.0,current_1pct,19,,1086.04,8.739999999999881,2025-08-19 15:00:00,closed,56.7,stock_trend_momentum_v2,GM,58.08,0.0,d1_off_d2_off_d3_on
False,0.6202354311707281,87,zero,2025-08-19 15:16:00,,False,True,25.47,24.53,stop,2025-08-20 13:30:00,,25.465,2025-08-19 15:16:00,24.53,-0.9349999999999987,stock,stock_only,-0.9349999999999987,False,-0.9946808510638309,current_1pct,1,,25.47,0.9399999999999977,2025-08-19 15:00:00,closed,24.53,stock_trend_momentum_v2,INTC,27.35,0.0,d1_off_d2_off_d3_on
False,5.218024067336694,87,zero,2025-08-20 15:16:00,,False,True,990.26,982.43,stop,2025-08-21 13:30:00,,990.26,2025-08-20 15:17:00,982.43,-7.830000000000041,stock,stock_only,-7.830000000000041,False,-1.0,current_1pct,1,,990.26,7.830000000000041,2025-08-20 15:00:00,closed,982.43,stock_trend_momentum_v2,COST,1005.92,0.0,d1_off_d2_off_d3_on
False,0.11550876453029726,87,zero,2025-08-20 15:16:00,,False,True,25.53,25.35,stop,2025-08-20 19:26:00,,25.53,2025-08-20 15:16:00,25.35,-0.7199999999999989,stock,stock_only,-0.7199999999999989,False,-1.0,current_1pct,4,,102.12,0.7199999999999989,2025-08-20 15:00:00,closed,25.35,stock_trend_momentum_v2,PFE,25.89,0.0,d1_off_d2_off_d3_on
False,1.9351407871484188,87,zero,2025-08-22 15:16:00,,False,True,448.97,446.06,stop,2025-08-22 15:16:00,,445.82,2025-08-22 15:16:00,446.06,0.4800000000000182,stock,stock_only,0.4800000000000182,False,0.08247422680412612,current_1pct,2,,897.94,5.82000000000005,2025-08-22 15:00:00,closed,446.06,stock_trend_momentum_v2,LMT,454.79,0.0,d1_off_d2_off_d3_on
False,0.41266051267689485,87,zero,2025-08-22 15:16:00,,False,True,138.3,137.68,stop,2025-08-25 13:47:00,,138.17,2025-08-22 15:16:00,137.68,-0.4899999999999807,stock,stock_only,-0.4899999999999807,False,-0.7903225806451243,current_1pct,1,,138.3,0.6200000000000045,2025-08-22 15:00:00,closed,137.68,stock_trend_momentum_v2,XLV,139.54,0.0,d1_off_d2_off_d3_on
False,0.48013714556121245,92,zero,2025-08-25 15:16:00,,False,True,25.35,24.62,stop,2025-08-25 18:16:00,,25.1893,2025-08-25 15:16:00,24.62,-24.47989999999993,stock,stock_only,-24.47989999999993,False,-0.7798630136986274,current_1pct,43,,1090.05,31.39000000000002,2025-08-25 15:00:00,closed,24.62,stock_trend_momentum_v2,INTC,26.81,0.0,d1_off_d2_off_d3_on
False,0.9777937071320716,79,zero,2025-08-26 15:16:00,,False,True,185.41,186.39,stop,2025-08-27 16:37:00,,185.29,2025-08-26 15:16:00,186.39,5.499999999999972,stock,stock_only,5.499999999999972,False,0.7482993197278879,current_1pct,5,,927.05,7.349999999999994,2025-08-26 15:00:00,closed,183.94,stock_trend_momentum_v2,PANW,188.35,0.0,d1_off_d2_off_d3_on
False,0.27513744725632105,87,zero,2025-08-27 15:16:00,,False,True,46.68,46.61,stop,2025-08-28 13:42:00,,46.61,2025-08-27 15:16:00,46.61,0.0,stock,stock_only,0.0,False,0.0,current_1pct,3,,140.04,1.2600000000000051,2025-08-27 15:00:00,closed,46.26,stock_trend_momentum_v2,OXY,47.52,0.0,d1_off_d2_off_d3_on
False,1.1936319583650874,87,zero,2025-08-28 15:16:00,,False,True,142.23,140.43,stop,2025-08-29 13:30:00,,142.23,2025-08-28 15:20:00,140.43,-12.59999999999988,stock,stock_only,-12.59999999999988,False,-1.0,current_1pct,7,,995.6099999999999,12.59999999999988,2025-08-28 15:00:00,closed,140.43,stock_trend_momentum_v2,ARM,145.83,0.0,d1_off_d2_off_d3_on
False,0.33853092639465615,81,zero,2025-08-28 15:16:00,,False,True,72.81,73.83,target,2025-08-29 14:35:00,,72.645,2025-08-28 15:16:00,73.24,1.1850000000000023,stock,stock_only,1.1850000000000023,False,2.323529411764687,current_1pct,1,,72.81,0.5100000000000051,2025-08-28 15:00:00,closed,72.3,stock_trend_momentum_v2,NEM,73.83,0.0,d1_off_d2_off_d3_on
False,0.33986027923954426,87,zero,2025-08-29 15:16:00,,False,True,72.54,73.56,target,2025-09-02 13:31:00,,72.41,2025-08-29 15:16:00,72.77,16.10000000000008,stock,stock_only,16.10000000000008,False,2.254901960784302,current_1pct,14,,1015.5600000000001,7.140000000000072,2025-08-29 15:00:00,closed,72.03,stock_trend_momentum_v2,CVS,73.56,0.0,d1_off_d2_off_d3_on
False,0.145615863441597,81,zero,2025-08-29 15:16:00,,False,True,45.1,45.03,stop,2025-09-02 13:30:00,,45.07,2025-08-29 15:16:00,45.03,-0.03999999999999915,stock,stock_only,-0.03999999999999915,False,-0.18181818181817888,current_1pct,1,,45.1,0.21999999999999886,2025-08-29 15:00:00,closed,44.88,stock_trend_momentum_v2,XLE,45.54,0.0,d1_off_d2_off_d3_on
False,0.15412649820498525,87,zero,2025-09-02 15:16:00,,False,True,34.02,33.9,stop,2025-09-03 13:45:00,,33.905,2025-09-02 15:16:00,33.9,-0.1550000000000793,stock,stock_only,-0.1550000000000793,False,-0.02083333333334382,current_1pct,31,,1054.6200000000001,7.440000000000062,2025-09-02 15:00:00,closed,33.78,stock_trend_momentum_v2,CMCSA,34.5,0.0,d1_off_d2_off_d3_on
False,1.0809154605680011,92,zero,2025-09-03 15:16:00,,False,True,124.1,122.47,stop,2025-09-04 13:41:00,,124.1,2025-09-03 15:17:00,122.47,-13.039999999999964,stock,stock_only,-13.039999999999964,False,-1.0,current_1pct,8,,992.8,13.039999999999964,2025-09-03 15:00:00,closed,122.47,stock_trend_momentum_v2,DECK,127.36,0.0,d1_off_d2_off_d3_on
False,5.5598371455079025,92,zero,2025-09-04 15:16:00,,False,True,495.87,494.22,stop,2025-09-05 13:38:00,,494.71,2025-09-04 15:16:00,494.22,-0.9799999999999045,stock,stock_only,-0.9799999999999045,False,-0.058752997601912514,current_1pct,2,,991.74,16.680000000000064,2025-09-04 15:00:00,closed,487.53,stock_trend_momentum_v2,APP,512.55,0.0,d1_off_d2_off_d3_on
False,7.289073932830219,92,zero,2025-09-05 15:16:00,,False,True,334.01,342.44,stop,2025-09-09 14:28:00,,333.531,2025-09-05 15:16:00,342.44,26.726999999999975,stock,stock_only,26.726999999999975,False,0.8143510054844602,current_1pct,3,,1002.03,32.81999999999999,2025-09-05 15:00:00,closed,323.07,stock_trend_momentum_v2,AVGO,355.89,0.0,d1_off_d2_off_d3_on
False,0.0591418821245069,79,zero,2025-09-05 15:16:00,,False,True,11.69,11.6,stop,2025-09-08 13:45:00,,11.69,2025-09-05 15:17:00,11.6,-0.4499999999999993,stock,stock_only,-0.4499999999999993,False,-1.0,current_1pct,5,,58.449999999999996,0.4499999999999993,2025-09-05 15:00:00,closed,11.6,stock_trend_momentum_v2,F,11.87,0.0,d1_off_d2_off_d3_on
False,3.336776251273009,87,zero,2025-09-09 15:16:00,,False,True,761.45,759.81,stop,2025-09-10 13:32:00,,761.135,2025-09-09 15:16:00,759.81,-1.3250000000000455,stock,stock_only,-1.3250000000000455,False,-0.2644710578842411,current_1pct,1,,761.45,5.009999999999991,2025-09-09 15:00:00,closed,756.44,stock_trend_momentum_v2,META,771.47,0.0,d1_off_d2_off_d3_on
False,1.157729833750479,81,zero,2025-09-09 15:16:00,,False,True,236.82,240.3,target,2025-09-09 19:33:00,,236.56,2025-09-09 15:16:00,238.3,3.740000000000009,stock,stock_only,3.740000000000009,False,2.149425287356351,current_1pct,1,,236.82,1.7399999999999807,2025-09-09 15:00:00,closed,235.08,stock_trend_momentum_v2,GOOGL,240.3,0.0,d1_off_d2_off_d3_on
False,1.1807304896306374,87,zero,2025-09-10 15:16:00,,False,True,200.04,198.26,stop,2025-09-10 17:11:00,,200.04,2025-09-10 15:32:00,198.26,-8.900000000000006,stock,stock_only,-8.900000000000006,False,-1.0,current_1pct,5,,1000.1999999999999,8.900000000000006,2025-09-10 15:00:00,closed,198.26,stock_trend_momentum_v2,PANW,203.6,0.0,d1_off_d2_off_d3_on
False,0.14888196937468146,87,zero,2025-09-10 15:16:00,,False,True,42.1,41.87,stop,2025-09-10 18:07:00,,42.0498,2025-09-10 15:16:00,41.87,-0.35960000000000036,stock,stock_only,-0.35960000000000036,False,-0.7817391304347698,current_1pct,2,,84.2,0.46000000000000796,2025-09-10 15:00:00,closed,41.87,stock_trend_momentum_v2,XLRE,42.56,0.0,d1_off_d2_off_d3_on
False,0.15692962700960442,87,zero,2025-09-11 15:16:00,,False,True,24.78,24.54,stop,2025-09-12 13:30:00,,24.7699,2025-09-11 15:16:00,24.54,-9.885700000000028,stock,stock_only,-9.885700000000028,False,-0.9579166666666614,current_1pct,43,,1065.54,10.320000000000086,2025-09-11 15:00:00,closed,24.54,stock_trend_momentum_v2,INTC,25.26,0.0,d1_off_d2_off_d3_on
False,0.1376025581776283,87,zero,2025-09-12 15:16:00,,False,True,42.48,42.27,stop,2025-09-15 15:45:00,,42.39,2025-09-12 15:16:00,42.27,-2.999999999999936,stock,stock_only,-2.999999999999936,False,-0.5714285714285763,current_1pct,25,,1062.0,5.249999999999844,2025-09-12 15:00:00,closed,42.27,stock_trend_momentum_v2,XLRE,42.9,0.0,d1_off_d2_off_d3_on
False,0.2184754307751495,92,zero,2025-09-16 15:16:00,,False,True,25.16,24.83,stop,2025-09-17 13:37:00,,25.16,2025-09-16 15:16:00,24.83,-13.860000000000078,stock,stock_only,-13.860000000000078,False,-1.0,current_1pct,42,,1056.72,13.860000000000078,2025-09-16 15:00:00,closed,24.83,stock_trend_momentum_v2,INTC,25.82,0.0,d1_off_d2_off_d3_on
