cost_model,date,delta1_expiration_sessions,delta2_enabled,delta3_enabled,portfolio,reason,symbol,variant_id
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,GOOGL,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,already_held_or_pending,SLB,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,SPY,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,COST,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,GS,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,already_held_or_pending,NVDA,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,SBUX,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,WMT,d1_on_d2_off_d3_off
zero,2026-04-23,5,False,False,current_1pct,insufficient_cash_or_quantity,BA,d1_on_d2_off_d3_off
zero,2026-04-24,5,False,False,current_1pct,insufficient_cash_or_quantity,AMAT,d1_on_d2_off_d3_off
zero,2026-04-24,5,False,False,current_1pct,insufficient_cash_or_quantity,QQQ,d1_on_d2_off_d3_off
zero,2026-04-24,5,False,False,current_1pct,insufficient_cash_or_quantity,SPY,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,insufficient_cash_or_quantity,NET,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,insufficient_cash_or_quantity,UPS,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,already_held_or_pending,VZ,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,already_held_or_pending,NVDA,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,insufficient_cash_or_quantity,DVN,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,insufficient_cash_or_quantity,XLE,d1_on_d2_off_d3_off
zero,2026-04-27,5,False,False,current_1pct,insufficient_cash_or_quantity,IWM,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,insufficient_cash_or_quantity,DVN,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,insufficient_cash_or_quantity,OXY,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,insufficient_cash_or_quantity,XLE,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,insufficient_cash_or_quantity,LIN,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,already_held_or_pending,SLB,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,insufficient_cash_or_quantity,ZS,d1_on_d2_off_d3_off
zero,2026-04-28,5,False,False,current_1pct,insufficient_cash_or_quantity,AMT,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,insufficient_cash_or_quantity,CVX,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,insufficient_cash_or_quantity,DVN,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,insufficient_cash_or_quantity,OXY,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,insufficient_cash_or_quantity,XOM,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,insufficient_cash_or_quantity,COP,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,insufficient_cash_or_quantity,GOOGL,d1_on_d2_off_d3_off
zero,2026-04-29,5,False,False,current_1pct,already_held_or_pending,MU,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,AMD,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,GOOGL,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,KHC,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,SOXX,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-04-30,5,False,False,current_1pct,insufficient_cash_or_quantity,QQQ,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,ARM,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,BA,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,BLK,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,KO,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,MS,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,QQQ,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,already_held_or_pending,VZ,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,DIA,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,already_held_or_pending,AMZN,d1_on_d2_off_d3_off
zero,2026-05-01,5,False,False,current_1pct,insufficient_cash_or_quantity,XLRE,d1_on_d2_off_d3_off
zero,2026-05-04,5,False,False,current_1pct,already_held_or_pending,AMZN,d1_on_d2_off_d3_off
zero,2026-05-04,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-05-04,5,False,False,current_1pct,insufficient_cash_or_quantity,ETN,d1_on_d2_off_d3_off
zero,2026-05-05,5,False,False,current_1pct,insufficient_cash_or_quantity,MPC,d1_on_d2_off_d3_off
zero,2026-05-05,5,False,False,current_1pct,insufficient_cash_or_quantity,AVGO,d1_on_d2_off_d3_off
zero,2026-05-05,5,False,False,current_1pct,insufficient_cash_or_quantity,CSCO,d1_on_d2_off_d3_off
zero,2026-05-05,5,False,False,current_1pct,insufficient_cash_or_quantity,GOOGL,d1_on_d2_off_d3_off
zero,2026-05-05,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-05-06,5,False,False,current_1pct,insufficient_cash_or_quantity,CAT,d1_on_d2_off_d3_off
zero,2026-05-06,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-05-06,5,False,False,current_1pct,insufficient_cash_or_quantity,KHC,d1_on_d2_off_d3_off
zero,2026-05-06,5,False,False,current_1pct,insufficient_cash_or_quantity,XLY,d1_on_d2_off_d3_off
zero,2026-05-06,5,False,False,current_1pct,insufficient_cash_or_quantity,QCOM,d1_on_d2_off_d3_off
zero,2026-05-06,5,False,False,current_1pct,insufficient_cash_or_quantity,IWM,d1_on_d2_off_d3_off
zero,2026-05-07,5,False,False,current_1pct,insufficient_cash_or_quantity,NET,d1_on_d2_off_d3_off
zero,2026-05-07,5,False,False,current_1pct,insufficient_cash_or_quantity,ORCL,d1_on_d2_off_d3_off
zero,2026-05-07,5,False,False,current_1pct,insufficient_cash_or_quantity,XLY,d1_on_d2_off_d3_off
zero,2026-05-07,5,False,False,current_1pct,insufficient_cash_or_quantity,UNH,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,SPY,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,NEM,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,XLY,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,GS,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,TXN,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,XLP,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,GOOGL,d1_on_d2_off_d3_off
zero,2026-05-08,5,False,False,current_1pct,insufficient_cash_or_quantity,MS,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,MRNA,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,FCX,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,GS,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,AVGO,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,HON,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,TXN,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,XLRE,d1_on_d2_off_d3_off
zero,2026-05-11,5,False,False,current_1pct,insufficient_cash_or_quantity,MS,d1_on_d2_off_d3_off
zero,2026-05-12,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-05-12,5,False,False,current_1pct,insufficient_cash_or_quantity,LLY,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,LLY,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,already_held_or_pending,NVDA,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,already_held_or_pending,MU,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,SBUX,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,TSLA,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,EBAY,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,GS,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,COST,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,KO,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,already_held_or_pending,XLB,d1_on_d2_off_d3_off
zero,2026-05-13,5,False,False,current_1pct,insufficient_cash_or_quantity,XLP,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,CSCO,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,DIA,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,SBUX,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,ZS,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,QQQ,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,MS,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,AMAT,d1_on_d2_off_d3_off
zero,2026-05-14,5,False,False,current_1pct,insufficient_cash_or_quantity,XLP,d1_on_d2_off_d3_off
zero,2026-05-15,5,False,False,current_1pct,insufficient_cash_or_quantity,COST,d1_on_d2_off_d3_off
zero,2026-05-15,5,False,False,current_1pct,insufficient_cash_or_quantity,ZS,d1_on_d2_off_d3_off
zero,2026-05-15,5,False,False,current_1pct,insufficient_cash_or_quantity,APP,d1_on_d2_off_d3_off
zero,2026-05-15,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-05-15,5,False,False,current_1pct,insufficient_cash_or_quantity,KO,d1_on_d2_off_d3_off
zero,2026-05-18,5,False,False,current_1pct,insufficient_cash_or_quantity,XLP,d1_on_d2_off_d3_off
zero,2026-05-18,5,False,False,current_1pct,insufficient_cash_or_quantity,DXCM,d1_on_d2_off_d3_off
zero,2026-05-18,5,False,False,current_1pct,insufficient_cash_or_quantity,NSC,d1_on_d2_off_d3_off
zero,2026-05-19,5,False,False,current_1pct,insufficient_cash_or_quantity,V,d1_on_d2_off_d3_off
zero,2026-05-19,5,False,False,current_1pct,insufficient_cash_or_quantity,MSFT,d1_on_d2_off_d3_off
zero,2026-05-19,5,False,False,current_1pct,insufficient_cash_or_quantity,HON,d1_on_d2_off_d3_off
zero,2026-05-20,5,False,False,current_1pct,insufficient_cash_or_quantity,BMY,d1_on_d2_off_d3_off
zero,2026-05-20,5,False,False,current_1pct,insufficient_cash_or_quantity,LLY,d1_on_d2_off_d3_off
zero,2026-05-20,5,False,False,current_1pct,insufficient_cash_or_quantity,SBUX,d1_on_d2_off_d3_off
zero,2026-05-20,5,False,False,current_1pct,already_held_or_pending,SLB,d1_on_d2_off_d3_off
zero,2026-05-21,5,False,False,current_1pct,already_held_or_pending,F,d1_on_d2_off_d3_off
zero,2026-05-21,5,False,False,current_1pct,insufficient_cash_or_quantity,MS,d1_on_d2_off_d3_off
zero,2026-05-21,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-05-21,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,DIA,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,QQQ,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,SPY,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,XLF,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,already_held_or_pending,XLV,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,GS,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,LIN,d1_on_d2_off_d3_off
zero,2026-05-22,5,False,False,current_1pct,insufficient_cash_or_quantity,NET,d1_on_d2_off_d3_off
zero,2026-05-26,5,False,False,current_1pct,insufficient_cash_or_quantity,INTC,d1_on_d2_off_d3_off
zero,2026-05-26,5,False,False,current_1pct,already_held_or_pending,SLB,d1_on_d2_off_d3_off
zero,2026-05-26,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-05-26,5,False,False,current_1pct,insufficient_cash_or_quantity,XLU,d1_on_d2_off_d3_off
zero,2026-05-27,5,False,False,current_1pct,insufficient_cash_or_quantity,CRM,d1_on_d2_off_d3_off
zero,2026-05-27,5,False,False,current_1pct,insufficient_cash_or_quantity,DIA,d1_on_d2_off_d3_off
zero,2026-05-27,5,False,False,current_1pct,insufficient_cash_or_quantity,META,d1_on_d2_off_d3_off
zero,2026-05-27,5,False,False,current_1pct,already_held_or_pending,XLV,d1_on_d2_off_d3_off
zero,2026-05-28,5,False,False,current_1pct,insufficient_cash_or_quantity,META,d1_on_d2_off_d3_off
zero,2026-05-28,5,False,False,current_1pct,insufficient_cash_or_quantity,NOW,d1_on_d2_off_d3_off
zero,2026-05-28,5,False,False,current_1pct,insufficient_cash_or_quantity,LMT,d1_on_d2_off_d3_off
zero,2026-05-28,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-05-28,5,False,False,current_1pct,insufficient_cash_or_quantity,RTX,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,already_held_or_pending,MU,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,insufficient_cash_or_quantity,AVGO,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,insufficient_cash_or_quantity,QCOM,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,insufficient_cash_or_quantity,SPY,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,insufficient_cash_or_quantity,AAPL,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,insufficient_cash_or_quantity,GILD,d1_on_d2_off_d3_off
zero,2026-05-29,5,False,False,current_1pct,insufficient_cash_or_quantity,QQQ,d1_on_d2_off_d3_off
zero,2026-06-01,5,False,False,current_1pct,insufficient_cash_or_quantity,AVGO,d1_on_d2_off_d3_off
zero,2026-06-01,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-06-01,5,False,False,current_1pct,insufficient_cash_or_quantity,C,d1_on_d2_off_d3_off
zero,2026-06-01,5,False,False,current_1pct,insufficient_cash_or_quantity,LULU,d1_on_d2_off_d3_off
zero,2026-06-01,5,False,False,current_1pct,insufficient_cash_or_quantity,DXCM,d1_on_d2_off_d3_off
zero,2026-06-02,5,False,False,current_1pct,insufficient_cash_or_quantity,WFC,d1_on_d2_off_d3_off
zero,2026-06-02,5,False,False,current_1pct,insufficient_cash_or_quantity,AVGO,d1_on_d2_off_d3_off
zero,2026-06-03,5,False,False,current_1pct,insufficient_cash_or_quantity,XLI,d1_on_d2_off_d3_off
zero,2026-06-03,5,False,False,current_1pct,insufficient_cash_or_quantity,AMD,d1_on_d2_off_d3_off
zero,2026-06-03,5,False,False,current_1pct,insufficient_cash_or_quantity,ABT,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,insufficient_cash_or_quantity,ABBV,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,insufficient_cash_or_quantity,TJX,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,insufficient_cash_or_quantity,AXON,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,insufficient_cash_or_quantity,MMM,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,insufficient_cash_or_quantity,UPS,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,already_held_or_pending,XLB,d1_on_d2_off_d3_off
zero,2026-06-04,5,False,False,current_1pct,insufficient_cash_or_quantity,XLI,d1_on_d2_off_d3_off
zero,2026-06-05,5,False,False,current_1pct,insufficient_cash_or_quantity,SPGI,d1_on_d2_off_d3_off
zero,2026-06-08,5,False,False,current_1pct,insufficient_cash_or_quantity,LLY,d1_on_d2_off_d3_off
zero,2026-06-08,5,False,False,current_1pct,already_held_or_pending,BAC,d1_on_d2_off_d3_off
zero,2026-06-08,5,False,False,current_1pct,insufficient_cash_or_quantity,C,d1_on_d2_off_d3_off
zero,2026-06-08,5,False,False,current_1pct,insufficient_cash_or_quantity,GM,d1_on_d2_off_d3_off
zero,2026-06-08,5,False,False,current_1pct,insufficient_cash_or_quantity,MS,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,insufficient_cash_or_quantity,AMAT,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,already_held_or_pending,XLV,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,insufficient_cash_or_quantity,ABT,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,insufficient_cash_or_quantity,MDLZ,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,insufficient_cash_or_quantity,WFC,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,insufficient_cash_or_quantity,JPM,d1_on_d2_off_d3_off
zero,2026-06-09,5,False,False,current_1pct,insufficient_cash_or_quantity,RTX,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,insufficient_cash_or_quantity,USB,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,already_held_or_pending,BAC,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,already_held_or_pending,SCHW,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,insufficient_cash_or_quantity,XLRE,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,insufficient_cash_or_quantity,AMAT,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,insufficient_cash_or_quantity,MDLZ,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,insufficient_cash_or_quantity,WFC,d1_on_d2_off_d3_off
zero,2026-06-10,5,False,False,current_1pct,insufficient_cash_or_quantity,XLF,d1_on_d2_off_d3_off
zero,2026-06-11,5,False,False,current_1pct,insufficient_cash_or_quantity,AMAT,d1_on_d2_off_d3_off
zero,2026-06-11,5,False,False,current_1pct,insufficient_cash_or_quantity,WMT,d1_on_d2_off_d3_off
zero,2026-06-11,5,False,False,current_1pct,insufficient_cash_or_quantity,C,d1_on_d2_off_d3_off
zero,2026-06-11,5,False,False,current_1pct,insufficient_cash_or_quantity,HD,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,HD,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,IBB,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,LIN,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,MCD,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,WFC,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,XLI,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,XLRE,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,AXP,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,PG,d1_on_d2_off_d3_off
zero,2026-06-12,5,False,False,current_1pct,insufficient_cash_or_quantity,GE,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,GE,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,MRVL,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,V,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,C,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,already_held_or_pending,XLB,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,PFE,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,UNH,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,XLU,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,MA,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,SHW,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,CL,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,MCD,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,NKE,d1_on_d2_off_d3_off
zero,2026-06-15,5,False,False,current_1pct,insufficient_cash_or_quantity,PG,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,MA,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,UPS,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,MCD,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,already_held_or_pending,MDT,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,WFC,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,WMT,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,COST,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,PEP,d1_on_d2_off_d3_off
zero,2026-06-16,5,False,False,current_1pct,insufficient_cash_or_quantity,XLP,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,ARM,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,DIS,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,FCX,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,IBB,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,RTX,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,GE,d1_on_d2_off_d3_off
zero,2026-06-17,5,False,False,current_1pct,insufficient_cash_or_quantity,V,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,AMAT,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,C,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,DIS,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,INTC,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,LOW,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,GS,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,XLI,d1_on_d2_off_d3_off
zero,2026-06-18,5,False,False,current_1pct,insufficient_cash_or_quantity,HD,d1_on_d2_off_d3_off
zero,2026-06-22,5,False,False,current_1pct,insufficient_cash_or_quantity,AMD,d1_on_d2_off_d3_off
zero,2026-06-22,5,False,False,current_1pct,already_held_or_pending,PANW,d1_on_d2_off_d3_off
zero,2026-06-22,5,False,False,current_1pct,already_held_or_pending,XLK,d1_on_d2_off_d3_off
zero,2026-06-22,5,False,False,current_1pct,insufficient_cash_or_quantity,IBB,d1_on_d2_off_d3_off
zero,2026-06-22,5,False,False,current_1pct,insufficient_cash_or_quantity,IWM,d1_on_d2_off_d3_off
zero,2026-06-23,5,False,False,current_1pct,already_held_or_pending,PANW,d1_on_d2_off_d3_off
zero,2026-06-23,5,False,False,current_1pct,insufficient_cash_or_quantity,XLU,d1_on_d2_off_d3_off
