timestamp,event,symbol,delta,reserved_total
2023-02-16 17:56:00,release,TSLA,-18278.7,55304.70000000007
2023-02-17 14:54:00,release,MDT,-18483.6,36821.10000000007
2023-02-21 15:38:00,release,CSCO,-18509.4,18311.70000000007
2023-02-21 16:16:00,reserve,UNH,17889.12,36200.820000000065
2023-02-21 16:16:00,reserve,MCD,18047.79,54248.610000000066
2023-02-21 18:10:00,release,UNH,-17889.12,36359.49000000006
2023-02-22 20:28:00,release,MCD,-18047.79,18311.700000000063
2023-02-23 16:16:00,reserve,KO,18195.5,36507.20000000006
2023-02-23 16:16:00,reserve,ABBV,18166.54,54673.74000000006
2023-02-23 16:27:00,release,KO,-18195.5,36478.24000000006
2023-02-23 16:59:00,release,ABBV,-18166.54,18311.700000000063
2023-02-24 14:30:00,release,FCX,-18311.7,6.184563972055912e-11
2023-02-27 16:16:00,reserve,PANW,18187.02,18187.020000000062
2023-02-27 16:16:00,reserve,LMT,17754.82,35941.84000000006
2023-02-28 14:30:00,release,LMT,-17754.82,18187.020000000062
2023-02-28 16:16:00,reserve,GE,18107.13,36294.15000000007
2023-02-28 16:16:00,reserve,AXON,18009.81,54303.960000000065
2023-03-01 14:30:00,release,PANW,-18187.02,36116.94000000006
2023-03-01 14:30:00,release,AXON,-18009.81,18107.13000000006
2023-03-01 15:05:00,release,GE,-18107.13,5.820766091346741e-11
2023-03-03 16:16:00,reserve,FCX,18160.35,18160.350000000057
2023-03-03 16:16:00,reserve,C,18147.5,36307.85000000006
2023-03-06 14:30:00,release,FCX,-18160.35,18147.50000000006
2023-03-06 16:16:00,reserve,CRWD,18111.710000000003,36259.210000000065
2023-03-07 15:07:00,release,CRWD,-18111.710000000003,18147.500000000062
2023-03-07 16:16:00,reserve,LMT,17771.84,35919.34000000006
2023-03-07 16:30:00,release,C,-18147.5,17771.840000000062
2023-03-08 14:35:00,release,LMT,-17771.84,6.184563972055912e-11
2023-03-08 16:16:00,reserve,OXY,18045.6,18045.60000000006
2023-03-08 16:16:00,reserve,LMT,17797.37,35842.97000000006
2023-03-08 18:28:00,release,LMT,-17797.37,18045.60000000006
2023-03-09 16:16:00,reserve,AMD,18016.96,36062.560000000056
2023-03-09 16:16:00,reserve,FDX,18034.45,54097.01000000005
2023-03-09 17:15:00,release,OXY,-18045.6,36051.410000000054
2023-03-09 17:48:00,release,AMD,-18016.96,18034.450000000055
2023-03-09 18:17:00,release,FDX,-18034.45,5.4569682106375694e-11
2023-03-14 15:16:00,reserve,AAPL,17860.05,17860.050000000054
2023-03-14 15:16:00,reserve,MSFT,17795.1,35655.15000000005
2023-03-14 17:44:00,release,AAPL,-17860.05,17795.100000000053
2023-03-15 14:58:00,release,MSFT,-17795.1,5.4569682106375694e-11
2023-03-15 15:16:00,reserve,GLD,17890.0,17890.000000000055
2023-03-15 15:16:00,reserve,NEM,17985.62,35875.62000000005
2023-03-15 18:28:00,release,GLD,-17890.0,17985.620000000054
2023-03-16 13:58:00,release,NEM,-17985.62,5.4569682106375694e-11
2023-03-16 15:16:00,reserve,AAPL,17874.44,17874.440000000053
2023-03-17 14:45:00,release,AAPL,-17874.44,5.4569682106375694e-11
2023-03-17 15:16:00,reserve,AVGO,17989.399999999998,17989.400000000052
2023-03-17 15:16:00,reserve,TXN,17933.64,35923.04000000005
2023-03-20 17:39:00,release,AVGO,-17989.399999999998,17933.640000000054
2023-03-21 13:30:00,release,TXN,-17933.64,5.4569682106375694e-11
2023-03-21 15:16:00,reserve,NKE,18123.63,18123.630000000056
2023-03-21 15:16:00,reserve,MU,18179.04,36302.67000000006
2023-03-22 13:30:00,release,NKE,-18123.63,18179.040000000055
2023-03-22 15:16:00,reserve,XLV,18168.9,36347.94000000006
2023-03-22 15:16:00,reserve,CRM,18140.16,54488.100000000064
2023-03-22 16:40:00,release,XLV,-18168.9,36319.20000000006
2023-03-22 18:43:00,release,MU,-18179.04,18140.16000000006
2023-03-22 19:04:00,release,CRM,-18140.16,6.184563972055912e-11
2023-03-23 15:16:00,reserve,GOOGL,18221.68,18221.680000000062
2023-03-23 15:16:00,reserve,NVDA,18263.7,36485.38000000006
2023-03-23 18:25:00,release,NVDA,-18263.7,18221.680000000062
2023-03-24 13:32:00,release,GOOGL,-18221.68,6.184563972055912e-11
2023-03-24 15:16:00,reserve,NEM,18150.22,18150.220000000063
2023-03-24 15:16:00,reserve,ISRG,18034.56,36184.780000000064
2023-03-24 17:24:00,release,NEM,-18150.22,18034.560000000063
2023-03-27 15:10:00,release,ISRG,-18034.56,6.184563972055912e-11
2023-03-27 15:16:00,reserve,GE,18125.25,18125.250000000062
2023-03-27 15:16:00,reserve,MCD,17982.359999999997,36107.61000000006
2023-03-28 15:16:00,reserve,FCX,18196.31,54303.92000000006
2023-03-28 15:16:00,reserve,ORCL,18208.28,72512.20000000006
2023-03-28 17:41:00,release,GE,-18125.25,54386.950000000055
2023-03-29 13:43:00,release,FCX,-18196.31,36190.64000000006
2023-03-29 15:16:00,reserve,CRM,18254.8,54445.44000000006
2023-03-29 15:16:00,reserve,GE,18232.12,72677.56000000006
2023-03-29 19:08:00,release,CRM,-18254.8,54422.76000000005
2023-03-30 14:06:00,release,ORCL,-18208.28,36214.480000000054
2023-03-30 15:16:00,reserve,CVX,18296.96,54511.44000000005
2023-03-30 15:16:00,reserve,FCX,18318.3,72829.74000000005
2023-03-31 15:16:00,reserve,BA,18256.08,91085.82000000005
2023-03-31 15:16:00,reserve,C,652.4,91738.22000000004
2023-03-31 15:19:00,release,GE,-18232.12,73506.10000000005
2023-03-31 17:31:00,release,CVX,-18296.96,55209.14000000005
2023-04-03 13:30:00,release,C,-652.4,54556.74000000005
2023-04-03 13:43:00,release,BA,-18256.08,36300.66000000005
2023-04-03 14:51:00,release,FCX,-18318.3,17982.360000000048
2023-04-03 15:16:00,reserve,CAT,18416.8,36399.16000000005
2023-04-03 15:16:00,reserve,OXY,18474.2,54873.360000000044
2023-04-04 13:32:00,release,CAT,-18416.8,36456.56000000004
2023-04-04 15:16:00,reserve,INTC,18481.44,54938.000000000044
2023-04-04 15:16:00,reserve,META,18460.76,73398.76000000004
2023-04-04 16:09:00,release,META,-18460.76,54938.000000000044
2023-04-04 16:11:00,release,INTC,-18481.44,36456.56000000004
2023-04-04 16:20:00,release,OXY,-18474.2,17982.36000000004
2023-04-05 15:16:00,reserve,WMT,18335.61,36317.970000000045
2023-04-05 15:16:00,reserve,BMY,18346.88,54664.85000000005
2023-04-05 16:56:00,release,BMY,-18346.88,36317.970000000045
2023-04-06 13:30:00,release,WMT,-18335.61,17982.360000000044
2023-04-06 15:16:00,reserve,BMY,18358.74,36341.10000000005
2023-04-06 15:16:00,reserve,GOOGL,18296.48,54637.580000000045
2023-04-10 15:16:00,reserve,C,18336.76,72974.34000000004
2023-04-10 15:16:00,reserve,DIS,18291.0,91265.34000000004
2023-04-10 15:30:00,release,GOOGL,-18296.48,72968.86000000004
2023-04-11 15:16:00,reserve,BA,18284.460000000003,91253.32000000005
2023-04-11 15:16:00,reserve,DVN,541.0,91794.32000000005
2023-04-11 17:21:00,release,DIS,-18291.0,73503.32000000005
2023-04-11 19:49:00,release,C,-18336.76,55166.560000000056
2023-04-12 13:32:00,release,BMY,-18358.74,36807.82000000005
2023-04-12 15:06:00,release,BA,-18284.460000000003,18523.360000000048
2023-04-12 15:16:00,reserve,RTX,18309.96,36833.32000000005
2023-04-12 15:16:00,reserve,CVX,18327.6,55160.92000000005
2023-04-13 13:38:00,release,RTX,-18309.96,36850.96000000005
2023-04-13 15:16:00,reserve,FCX,18386.12,55237.080000000045
2023-04-13 15:16:00,reserve,GLD,18337.85,73574.93000000005
2023-04-13 17:25:00,release,CVX,-18327.6,55247.33000000005
2023-04-13 19:36:00,release,FCX,-18386.12,36861.21000000005
2023-04-14 13:30:00,release,GLD,-18337.85,18523.36000000005
2023-04-14 15:16:00,reserve,BLK,18044.0,36567.36000000005
2023-04-14 15:16:00,reserve,SLB,18476.64,55044.00000000005
2023-04-14 17:25:00,release,SLB,-18476.64,36567.36000000005
2023-04-17 15:16:00,reserve,MO,18473.73,55041.090000000055
2023-04-17 15:16:00,reserve,UBER,18472.88,73513.97000000006
2023-04-18 13:43:00,release,UBER,-18472.88,55041.090000000055
2023-04-18 15:16:00,reserve,LULU,18185.37,73226.46000000005
2023-04-18 15:16:00,reserve,XLI,18464.7,91691.16000000005
2023-04-18 16:30:00,release,MO,-18473.73,73217.43000000005
2023-04-19 13:30:00,release,DVN,-541.0,72676.43000000005
2023-04-19 15:16:00,reserve,WMT,18575.97,91252.40000000005
2023-04-19 19:29:00,release,LULU,-18185.37,73067.03000000006
2023-04-20 13:30:00,release,BLK,-18044.0,55023.03000000006
2023-04-20 13:30:00,release,XLI,-18464.7,36558.33000000006
2023-04-20 15:16:00,reserve,GE,18523.74,55082.070000000065
2023-04-20 15:16:00,reserve,MS,18539.56,73621.63000000006
2023-04-20 16:21:00,release,MS,-18539.56,55082.070000000065
2023-04-20 18:37:00,release,WMT,-18575.97,36506.100000000064
2023-04-21 15:16:00,reserve,HD,18323.79,54829.890000000065
2023-04-21 15:16:00,reserve,V,18308.16,73138.05000000006
2023-04-24 14:38:00,release,V,-18308.16,54829.89000000006
2023-04-24 15:16:00,reserve,LULU,18275.04,73104.93000000005
2023-04-24 15:16:00,reserve,SBUX,18465.4,91570.33000000005
2023-04-24 16:16:00,release,GE,-18523.74,73046.59000000004
2023-04-25 13:30:00,release,LULU,-18275.04,54771.55000000004
2023-04-25 14:03:00,release,SBUX,-18465.4,36306.15000000004
2023-04-25 15:16:00,reserve,MMM,18562.25,54868.40000000004
2023-04-25 15:16:00,reserve,XLU,18555.3,73423.70000000004
2023-04-25 16:15:00,release,HD,-18323.79,55099.91000000004
2023-04-25 17:08:00,release,MMM,-18562.25,36537.66000000004
2023-04-26 13:30:00,release,XLU,-18555.3,17982.36000000004
2023-04-26 15:16:00,reserve,SBUX,18429.32,36411.68000000004
2023-04-27 15:16:00,reserve,AMZN,18390.58,54802.26000000004
2023-04-27 15:16:00,reserve,EBAY,18441.81,73244.07000000004
2023-04-28 13:33:00,release,AMZN,-18390.58,54853.490000000034
2023-04-28 15:16:00,reserve,ETN,18387.6,73241.09000000003
2023-04-28 15:16:00,reserve,HON,18308.92,91550.01000000002
2023-05-01 13:30:00,release,EBAY,-18441.81,73108.20000000003
2023-05-01 15:16:00,reserve,JPM,18514.6,91622.80000000002
2023-05-01 15:16:00,reserve,XLP,854.1500000000001,92476.95000000001
2023-05-02 13:31:00,release,ETN,-18387.6,74089.35
2023-05-02 13:31:00,release,XLP,-854.1500000000001,73235.20000000001
2023-05-02 14:20:00,release,JPM,-18514.6,54720.60000000001
2023-05-02 14:38:00,release,HON,-18308.92,36411.680000000015
2023-05-02 15:16:00,reserve,VRTX,18260.32,54672.000000000015
2023-05-02 15:16:00,reserve,MRK,18376.85,73048.85
2023-05-02 15:52:00,release,MRK,-18376.85,54672.00000000001
2023-05-02 18:50:00,release,VRTX,-18260.32,36411.68000000001
2023-05-03 13:30:00,release,SBUX,-18429.32,17982.360000000008
2023-05-03 15:16:00,reserve,LLY,18002.38,35984.740000000005
2023-05-03 15:16:00,reserve,MRK,18328.75,54313.490000000005
2023-05-04 13:50:00,release,MRK,-18328.75,35984.740000000005
2023-05-05 15:16:00,reserve,MSFT,18221.56,54206.3
2023-05-05 15:16:00,reserve,PEP,18246.34,72452.64
2023-05-08 13:30:00,release,MSFT,-18221.56,54231.08
2023-05-08 13:30:00,release,PEP,-18246.34,35984.740000000005
2023-05-08 15:16:00,reserve,MRVL,18268.89,54253.630000000005
2023-05-08 15:16:00,reserve,TSLA,18239.22,72492.85
2023-05-09 13:30:00,release,MRVL,-18268.89,54223.96000000001
2023-05-09 13:30:00,release,TSLA,-18239.22,35984.740000000005
2023-05-09 15:16:00,reserve,GOOGL,18186.3,54171.04000000001
2023-05-09 15:16:00,reserve,GE,18214.2,72385.24
2023-05-09 17:56:00,release,GOOGL,-18186.3,54198.94
2023-05-10 13:38:00,release,GE,-18214.2,35984.740000000005
2023-05-10 15:16:00,reserve,XLK,18132.0,54116.740000000005
2023-05-10 15:16:00,reserve,GOOGL,18182.64,72299.38
2023-05-10 18:06:00,release,GOOGL,-18182.64,54116.740000000005
2023-05-11 13:31:00,release,XLK,-18132.0,35984.740000000005
2023-05-11 15:16:00,reserve,EQIX,17993.04,53977.780000000006
2023-05-11 15:16:00,reserve,META,18215.12,72192.90000000001
2023-05-11 17:43:00,release,EQIX,-17993.04,54199.86000000001
2023-05-12 13:48:00,release,META,-18215.12,35984.740000000005
2023-05-12 15:16:00,reserve,COST,18143.64,54128.380000000005
2023-05-12 15:16:00,reserve,UBER,18170.2,72298.58
2023-05-15 13:46:00,release,COST,-18143.64,54154.94
2023-05-15 13:59:00,release,UBER,-18170.2,35984.740000000005
2023-05-15 15:16:00,reserve,ZS,18055.95,54040.69
2023-05-15 15:16:00,reserve,NET,18093.32,72134.01000000001
2023-05-16 15:16:00,reserve,CRWD,18118.38,90252.39000000001
2023-05-16 15:16:00,reserve,MRVL,336.48,90588.87000000001
2023-05-16 16:45:00,release,CRWD,-18118.38,72470.49
2023-05-17 15:16:00,reserve,CRM,17989.86,90460.35
2023-05-17 15:41:00,release,MRVL,-336.48,90123.87000000001
2023-05-18 13:30:00,release,CRM,-17989.86,72134.01000000001
2023-05-18 15:16:00,reserve,CRWD,18130.4,90264.41
2023-05-18 15:16:00,reserve,SPY,417.28,90681.69
2023-05-18 17:45:00,release,SPY,-417.28,90264.41
2023-05-19 15:16:00,release,BAC,-28.64,90235.77
2023-05-19 15:16:00,reserve,CMCSA,497.4,90733.17
2023-05-19 15:16:00,reserve,BAC,28.64,90761.81
2023-05-19 16:34:00,release,CMCSA,-497.4,90264.41
2023-05-22 15:16:00,reserve,AMD,432.64,90697.05
2023-05-22 15:16:00,reserve,XLC,62.19,90759.24
2023-05-23 13:30:00,release,XLC,-62.19,90697.05
2023-05-23 15:16:00,reserve,OXY,59.79,90756.84
2023-05-23 16:55:00,release,AMD,-432.64,90324.2
2023-05-24 13:48:00,release,OXY,-59.79,90264.41
2023-05-25 15:16:00,reserve,AVGO,489.16,90753.57
2023-05-25 16:49:00,release,AVGO,-489.16,90264.41
2023-05-26 15:16:00,reserve,NFLX,511.84,90776.25
2023-05-26 16:21:00,release,NFLX,-511.84,90264.41
2023-05-30 15:16:00,reserve,AXP,472.62,90737.03
2023-05-30 15:16:00,reserve,XLY,76.48,90813.51
2023-05-31 13:33:00,release,XLY,-76.48,90737.03
2023-05-31 15:17:00,release,AXP,-472.62,90264.41
2023-06-01 15:16:00,reserve,NFLX,520.0,90784.41
2023-06-01 15:16:00,reserve,PLTR,29.62,90814.03
2023-06-02 13:30:00,release,NFLX,-520.0,90294.03
2023-06-02 14:02:00,release,PLTR,-29.62,90264.41
2023-06-02 15:16:00,reserve,GOOGL,500.28,90764.69
2023-06-02 15:16:00,reserve,APP,49.96,90814.65000000001
2023-06-05 13:30:00,release,GOOGL,-500.28,90314.37000000001
2023-06-05 13:42:00,release,APP,-49.96,90264.41
2023-06-05 15:16:00,reserve,F,541.8,90806.21
2023-06-06 16:15:00,release,F,-541.8,90264.41
2023-06-07 15:16:00,reserve,MS,516.0600000000001,90780.47
2023-06-07 15:16:00,reserve,PLTR,32.34,90812.81
2023-06-07 16:15:00,release,PLTR,-32.34,90780.47
2023-06-08 13:31:00,release,MS,-516.0600000000001,90264.41
2023-06-08 15:16:00,reserve,DIA,338.09,90602.5
2023-06-08 15:16:00,reserve,JNJ,158.91,90761.41
2023-06-08 19:56:00,release,JNJ,-158.91,90602.5
2023-06-09 14:06:00,release,DIA,-338.09,90264.41
2023-06-09 15:16:00,reserve,AVGO,487.5,90751.91
2023-06-09 15:16:00,reserve,NFLX,41.74,90793.65000000001
2023-06-09 16:01:00,release,AVGO,-487.5,90306.15000000001
2023-06-12 13:30:00,release,NFLX,-41.74,90264.41
2023-06-12 15:16:00,reserve,UBER,537.03,90801.44
2023-06-12 15:16:00,reserve,PLTR,15.56,90817.0
2023-06-13 13:47:00,release,PLTR,-15.56,90801.44
2023-06-13 13:49:00,release,UBER,-537.03,90264.41
2023-06-13 15:16:00,reserve,INTC,543.2,90807.61
2023-06-14 16:49:00,release,INTC,-543.2,90264.41
2023-06-15 15:16:00,reserve,META,551.88,90816.29000000001
2023-06-27 15:16:00,reserve,F,28.58,90844.87000000001
2023-06-28 14:42:00,release,F,-28.58,90816.29000000001
2023-06-29 15:16:00,reserve,F,14.95,90831.24
2023-06-30 14:49:00,release,F,-14.95,90816.29000000001
2023-07-03 15:16:00,reserve,T,16.03,90832.32
2023-07-05 13:31:00,release,T,-16.03,90816.29000000001
2023-07-05 15:16:00,reserve,T,16.22,90832.51000000001
2023-07-05 16:20:00,release,T,-16.22,90816.29000000001
2023-07-11 15:16:00,reserve,PLTR,16.64,90832.93000000001
2023-07-11 18:23:00,release,PLTR,-16.64,90816.29000000001
2023-07-12 15:16:00,reserve,F,15.33,90831.62000000001
2023-07-12 19:51:00,release,F,-15.33,90816.29000000001
2023-07-13 15:16:00,reserve,PLTR,16.93,90833.22
2023-07-14 13:30:00,release,PLTR,-16.93,90816.29000000001
2023-07-18 15:16:00,reserve,PLTR,17.68,90833.97
2023-07-19 13:45:00,release,PLTR,-17.68,90816.29000000001
2023-07-26 15:16:00,reserve,APP,29.03,90845.32
2023-07-27 13:30:00,release,APP,-29.03,90816.29000000001
2023-08-18 14:00:00,release,META,-551.88,90264.41
2023-08-21 15:16:00,reserve,PFE,554.55,90818.96
2023-08-22 13:48:00,release,PFE,-554.55,90264.41
2023-08-22 15:16:00,reserve,APP,556.7800000000001,90821.19
2023-08-24 13:40:00,release,APP,-556.7800000000001,90264.41
2023-08-24 15:16:00,reserve,T,571.1999999999999,90835.61
2023-08-24 15:43:00,release,T,-571.1999999999999,90264.41
2023-08-28 15:16:00,reserve,TSLA,477.86,90742.27
2023-08-29 14:14:00,release,TSLA,-477.86,90264.41
2023-08-29 15:16:00,reserve,ORCL,479.2,90743.61
2023-08-29 15:16:00,reserve,MRNA,115.17,90858.78
2023-08-30 13:32:00,release,MRNA,-115.17,90743.61
2023-08-30 15:16:00,reserve,APP,84.24,90827.85
2023-08-30 15:16:00,reserve,F,24.14,90851.99
2023-08-31 15:18:00,release,F,-24.14,90827.85
2023-09-01 15:16:00,reserve,F,24.36,90852.21
2023-09-01 15:32:00,release,F,-24.36,90827.85
2023-09-06 15:16:00,reserve,PLTR,30.4,90858.25
2023-09-06 15:30:00,release,APP,-84.24,90774.01
2023-09-07 13:30:00,release,PLTR,-30.4,90743.61
2023-09-07 15:16:00,reserve,XOM,114.42,90858.03
2023-09-11 13:30:00,release,XOM,-114.42,90743.61
2023-09-11 15:16:00,reserve,XLF,103.44,90847.05
2023-09-12 13:30:00,release,ORCL,-479.2,90367.85
2023-09-12 15:16:00,reserve,INTC,510.38,90878.23000000001
2023-09-12 15:36:00,release,XLF,-103.44,90774.79000000001
2023-09-13 13:30:00,release,INTC,-510.38,90264.41
2023-09-13 15:16:00,reserve,DIA,348.03,90612.44
2023-09-13 15:16:00,reserve,MU,213.42,90825.86
2023-09-13 18:45:00,release,DIA,-348.03,90477.83
2023-09-13 19:23:00,release,MU,-213.42,90264.41
2023-09-14 15:16:00,reserve,GOOGL,550.72,90815.13
2023-09-14 15:16:00,reserve,XLE,46.68,90861.81
2023-09-15 13:30:00,release,XLE,-46.68,90815.13
2023-09-15 13:39:00,release,GOOGL,-550.72,90264.41
2023-09-15 15:16:00,reserve,DIS,596.12,90860.53
2023-09-18 14:15:00,release,DIS,-596.12,90264.41
2023-09-18 15:16:00,reserve,GOOGL,554.12,90818.53
2023-09-19 13:30:00,release,GOOGL,-554.12,90264.41
2023-09-19 15:16:00,reserve,CVS,571.68,90836.09
2023-09-20 15:16:00,reserve,F,25.2,90861.29
2023-09-20 16:55:00,release,F,-25.2,90836.09
2023-09-20 17:07:00,release,CVS,-571.68,90264.41
2023-09-21 15:16:00,reserve,CI,578.28,90842.69
2023-09-21 19:30:00,release,MCD,-17982.359999999997,72860.33
2023-09-22 19:47:00,release,CI,-578.28,72282.05
2023-09-25 15:16:00,reserve,FDX,18060.800000000003,90342.85
2023-09-26 17:17:00,release,FDX,-18060.800000000003,72282.05
2023-09-28 15:16:00,reserve,COST,17648.609999999997,89930.66
2023-09-29 15:16:00,reserve,FDX,535.96,90466.62000000001
2023-09-29 17:00:00,release,COST,-17648.609999999997,72818.01000000001
2023-09-29 17:11:00,release,FDX,-535.96,72282.05
2023-10-03 15:16:00,reserve,COST,17640.859999999997,89922.91
2023-10-03 18:21:00,release,COST,-17640.859999999997,72282.05
2023-10-06 15:16:00,reserve,PLTR,18032.34,90314.39
2023-10-09 13:30:00,release,PLTR,-18032.34,72282.05
2023-10-09 15:16:00,reserve,PANW,18005.13,90287.18000000001
2023-10-09 15:16:00,reserve,PLTR,68.6,90355.78000000001
2023-10-10 13:38:00,release,PLTR,-68.6,90287.18000000001
2023-10-10 15:16:00,reserve,INTC,72.88,90360.06000000001
2023-10-11 13:34:00,release,PANW,-18005.13,72354.93000000001
2023-10-11 13:51:00,release,INTC,-72.88,72282.05
2023-10-11 15:16:00,reserve,NEM,18198.4,90480.45000000001
2023-10-11 15:16:00,reserve,AMAT,570.2,91050.65000000001
2023-10-11 16:15:00,release,AMAT,-570.2,90480.45000000001
2023-10-12 15:15:00,release,NEM,-18198.4,72282.05000000002
2023-10-12 15:16:00,reserve,MSFT,17967.420000000002,90249.47000000002
2023-10-12 15:16:00,reserve,CRM,833.04,91082.51000000001
2023-10-12 17:02:00,release,CRM,-833.04,90249.47000000002
2023-10-12 17:08:00,release,MSFT,-17967.420000000002,72282.05000000002
2023-10-13 15:16:00,reserve,CI,18138.0,90420.05000000002
2023-10-13 15:16:00,reserve,DVN,527.01,90947.06000000001
2023-10-16 13:40:00,release,CI,-18138.0,72809.06000000001
2023-10-16 15:16:00,reserve,CVS,18245.0,91054.06000000001
2023-10-16 15:16:00,reserve,MO,300.72,91354.78000000001
2023-10-16 18:15:00,release,CVS,-18245.0,73109.78000000001
2023-10-17 13:38:00,release,MO,-300.72,72809.06000000001
2023-10-17 15:16:00,reserve,BAC,18207.7,91016.76000000001
2023-10-17 15:16:00,reserve,PANW,132.43,91149.19
2023-10-17 18:57:00,release,PANW,-132.43,91016.76000000001
2023-10-18 14:48:00,release,BAC,-18207.7,72809.06000000001
2023-10-18 15:16:00,reserve,GLD,18237.57,91046.63
2023-10-18 15:16:00,reserve,OXY,133.34,91179.97
2023-10-19 13:30:00,release,OXY,-133.34,91046.63
2023-10-19 15:16:00,reserve,ORCL,109.13,91155.76000000001
2023-10-19 15:16:00,reserve,WFC,41.88,91197.64000000001
2023-10-19 17:19:00,release,GLD,-18237.57,72960.07
2023-10-19 18:33:00,release,ORCL,-109.13,72850.94
2023-10-19 19:09:00,release,WFC,-41.88,72809.06
2023-10-20 15:16:00,reserve,LMT,18038.4,90847.45999999999
2023-10-20 17:05:00,release,LMT,-18038.4,72809.06
2023-10-23 13:30:00,release,DVN,-527.01,72282.05
2023-10-25 15:16:00,reserve,SBUX,18238.08,90520.13
2023-10-25 15:16:00,reserve,XLP,746.46,91266.59000000001
2023-10-25 17:49:00,release,SBUX,-18238.08,73028.51000000001
2023-10-26 15:14:00,release,XLP,-746.46,72282.05
2023-10-26 15:16:00,reserve,CL,18218.08,90500.13
2023-10-26 19:30:00,release,CL,-18218.08,72282.05
2023-10-27 15:16:00,release,CL,-18199.08,54082.97
2023-10-27 15:16:00,reserve,CL,18199.08,72282.05
2023-11-01 15:16:00,reserve,XLU,18179.65,90461.70000000001
2023-11-02 13:34:00,release,XLU,-18179.65,72282.05000000002
2023-11-02 15:16:00,reserve,QCOM,18226.13,90508.18000000002
2023-11-02 15:16:00,reserve,NFLX,848.1999999999999,91356.38000000002
2023-11-03 15:16:00,reserve,T,31.7,91388.08000000002
2023-11-03 16:32:00,release,NFLX,-848.1999999999999,90539.88000000002
2023-11-06 14:30:00,release,T,-31.7,90508.18000000002
2023-11-06 16:16:00,reserve,META,634.02,91142.20000000003
2023-11-06 18:20:00,release,META,-634.02,90508.18000000002
2023-11-07 16:16:00,reserve,KO,859.6500000000001,91367.83000000002
2023-11-07 17:13:00,release,KO,-859.6500000000001,90508.18000000002
2023-11-08 16:16:00,reserve,AXON,675.84,91184.02000000002
2023-11-08 16:16:00,reserve,KO,172.05,91356.07000000002
2023-11-08 17:00:00,release,KO,-172.05,91184.02000000002
2023-11-08 17:09:00,release,AXON,-675.84,90508.18000000002
2023-11-09 16:16:00,reserve,UBER,859.18,91367.36000000002
2023-11-09 18:07:00,release,UBER,-859.18,90508.18000000002
2023-11-10 16:16:00,reserve,NVDA,861.66,91369.84000000003
2023-11-13 20:26:00,release,NVDA,-861.66,90508.18000000002
2023-11-14 16:16:00,reserve,META,667.52,91175.70000000003
2023-11-14 16:16:00,reserve,NVDA,198.0,91373.70000000003
2023-11-15 14:52:00,release,NVDA,-198.0,91175.70000000003
2023-11-15 16:16:00,reserve,PLTR,203.0,91378.70000000003
2023-11-15 16:39:00,release,PLTR,-203.0,91175.70000000003
2023-11-15 18:11:00,release,META,-667.52,90508.18000000002
2023-11-16 16:16:00,reserve,SBUX,856.64,91364.82000000002
2023-11-16 16:16:00,reserve,T,15.81,91380.63000000002
2023-11-17 15:00:00,release,SBUX,-856.64,90523.99000000002
2023-11-17 16:16:00,reserve,GS,677.54,91201.53000000001
2023-11-17 16:16:00,reserve,SCHW,169.44,91370.97000000002
2023-11-20 14:33:00,release,T,-15.81,91355.16000000002
2023-11-20 20:59:00,release,GS,-677.54,90677.62000000002
2023-11-21 16:16:00,reserve,TSLA,482.2,91159.82000000002
2023-11-21 16:16:00,reserve,GOOGL,136.52,91296.34000000003
2023-11-22 14:31:00,release,SCHW,-169.44,91126.90000000002
2023-11-22 14:32:00,release,GOOGL,-136.52,90990.38000000002
2023-11-22 14:45:00,release,TSLA,-482.2,90508.18000000002
2023-11-22 16:16:00,reserve,META,682.52,91190.70000000003
2023-11-22 16:16:00,reserve,MO,164.44,91355.14000000003
2023-11-24 15:15:00,release,META,-682.52,90672.62000000002
2023-11-24 16:16:00,reserve,T,683.34,91355.96000000002
2023-11-27 15:11:00,release,MO,-164.44,91191.52000000002
2023-11-27 15:32:00,release,T,-683.34,90508.18000000002
2023-11-27 16:16:00,reserve,GLD,745.44,91253.62000000002
2023-11-27 16:16:00,reserve,NEM,76.32,91329.94000000003
2023-11-28 14:30:00,release,GLD,-745.44,90584.50000000003
2023-11-28 14:50:00,release,NEM,-76.32,90508.18000000002
2023-11-28 16:16:00,reserve,BA,670.98,91179.16000000002
2023-11-28 16:16:00,reserve,CVX,145.88,91325.04000000002
2023-11-29 14:37:00,release,BA,-670.98,90654.06000000003
2023-11-29 15:13:00,release,CVX,-145.88,90508.18000000002
2023-11-29 16:16:00,reserve,TSLA,747.8100000000001,91255.99000000002
2023-11-29 16:16:00,reserve,VZ,75.46,91331.45000000003
2023-11-29 16:28:00,release,TSLA,-747.8100000000001,90583.64000000003
2023-11-30 14:45:00,release,VZ,-75.46,90508.18000000002
2023-11-30 16:16:00,reserve,CRM,735.0,91243.18000000002
2023-11-30 16:16:00,reserve,PFE,90.9,91334.08000000002
2023-11-30 20:25:00,release,PFE,-90.9,91243.18000000002
2023-12-01 14:33:00,release,CRM,-735.0,90508.18000000002
2023-12-01 16:16:00,reserve,IWM,726.44,91234.62000000002
2023-12-01 16:16:00,reserve,XLV,131.53,91366.15000000002
2023-12-05 14:37:00,release,XLV,-131.53,91234.62000000002
2023-12-06 16:16:00,reserve,KHC,145.08,91379.70000000003
