symbol,mfe_r,mae_r,missing,net_pnl,group
XLK,1.5084745762711786,0.23728813559321993,False,-0.0764099999999937,loser
PLTR,0.21725806451613108,1.4440322580645037,False,-0.6387476500000017,loser
RTX,0.6796116504854345,0.8737864077670069,False,-0.9848599999999994,loser
F,0.0454545454545528,0.6818181818181789,False,-1.20410499999999,loser
NVDA,1.0468750000000018,0.8789062499999992,False,0.9103549999999828,winner
F,0.5555555555555644,1.111111111111109,False,-0.1010649999999998,loser
NVDA,2.0679005524861807,0.33541436464088503,False,1.0616214499999996,winner
PLTR,0.009803921568632504,0.7941176470588149,False,-1.313932499999988,loser
F,1.050000000000008,0.04999999999999023,False,-0.0122749999999984,loser
SBUX,0.11188811188812002,1.0349650349650332,False,-1.5272749999999926,loser
XLRE,0.08928571428570885,0.5357142857143038,False,-0.1944450000000057,loser
WFC,0.02083333333331483,0.3125000000000185,False,-0.4103200000000011,loser
MO,1.0600000000000023,0.7199999999999989,False,-0.3603749999999796,loser
DIS,0.4489795918367371,0.6734693877551345,False,-0.4162400000000074,loser
T,0.25,1.2142857142856962,False,-0.3243000000000011,loser
XLC,0.6232876712328831,0.766712328767143,False,-0.6431449999999972,loser
MO,7.347826086956416,0.17391304347825415,False,0.429500000000004,winner
CMCSA,0.16363636363636316,0.14090909090909176,False,-0.5336475000000154,loser
INTC,0.06382978723403708,0.1276595744680893,False,-0.3486150000000009,loser
PLTR,1.518867924528298,0.22641509433961732,False,-0.3124499999999784,loser
C,0.1296296296296155,0.888888888888886,False,-0.4618000000000216,loser
PLTR,1.3225806451612812,0.03629032258064627,False,2.1563698999999894,winner
C,0.8888888888889006,0.35802469135803766,False,-0.604850000000008,loser
XLY,1.0161290322580496,0.2258064516129025,False,-0.2576000000000005,loser
MRVL,0.6851211072664373,1.6159169550173014,False,-3.0057750000000008,loser
XLY,0.2258064516129025,1.1290322580645125,False,-0.7393600000000046,loser
EBAY,0.5700934579439283,0.9532710280373855,False,-1.8709499999999808,loser
PLTR,0.8922413793103391,0.2844827586206873,False,-1.4673999999999932,loser
PLTR,0.3214285714285701,0.9234693877551061,False,-1.7720149999999977,loser
PFE,0.5263157894736793,0.4210526315789621,False,-0.4832750000000014,loser
CVS,1.2068965517241463,0.7412068965517201,False,-0.6481049999999838,loser
TGT,0.13888888888887846,1.0013888888888758,False,-1.2187100000000126,loser
DVN,3.1145,0.9230000000000194,False,3.160931599999976,winner
DVN,0.42553191489360254,0.03191489361702208,False,0.5565699999999886,winner
GILD,1.5545454545454698,0.19081818181817412,False,0.3248000000000017,winner
GM,0.7272727272727371,7.6969696969697345,False,-0.7142499999999966,loser
MRNA,1.945703125000007,0.4449218750000004,False,0.1777302500000012,winner
BAC,0.1296296296296155,0.6481481481481565,False,-0.6659925000000129,loser
CMG,0.3235294117647194,0.9019607843137167,False,-1.0373599999999874,loser
F,0.6666666666666733,1.111111111111109,False,-0.3006449999999995,loser
F,1.399999999999968,0.0,False,0.0293399999999987,winner
MO,1.9814814814814852,0.7777777777777821,False,1.0945400000000027,winner
T,0.7058823529411543,1.0294117647058763,False,-0.1943550000000017,loser
KO,2.218750000000001,0.7656250000000135,False,0.6314975000000003,winner
MO,0.18918918918919125,0.5675675675675738,False,-0.2525499999999957,loser
CSCO,0.1632653061224617,1.040816326530619,False,-0.5526649999999949,loser
NFLX,0.2987012987013054,1.4155844155844273,False,-0.6825999999999983,loser
FCX,0.24038461538461722,2.0673076923077134,False,-0.5134475000000014,loser
PSX,0.13000000000000492,1.0183333333333309,False,-3.1286,loser
INTC,0.18055555555555447,1.0,False,-4.446719999999993,loser
KHC,0.08823529411763999,0.8382352941176479,False,-1.2659700000000005,loser
GILD,2.1231884057970913,0.5144927536231803,False,2.773235000000001,winner
F,0.1470588235294139,0.9705882352941235,False,-2.449195000000013,loser
GM,0.10923076923076956,0.8394871794871803,False,-1.0055547999999974,loser
MU,2.0451315789473643,0.004385964912282944,False,4.558049999999996,winner
MRNA,0.48235294117647415,0.9294117647058798,False,-0.7543299999999988,loser
XOM,1.528169014084481,0.43661971830985746,False,0.0951649999999937,winner
PLTR,0.5407653061224502,1.3622448979591888,False,-2.0468999999999937,loser
PLTR,3.049504950495054,0.12376237623762401,False,4.970209999999988,winner
MRVL,1.037037037037043,1.212962962962967,False,-2.3031399999999964,loser
BAC,0.0,0.7800000000000011,False,-0.6549525000000128,loser
NEM,0.10638297872341358,0.8936170212765864,False,-0.8163799999999989,loser
NEM,0.28947368421052466,1.12280701754386,False,-1.2362700000000006,loser
T,1.1428571428571308,0.7619047619047595,False,-0.2734000000000108,loser
SBUX,1.0,6.245360824742282,False,-0.3586500000000051,loser
TJX,0.9109589041095922,1.0068493150684918,False,-3.044210000000002,loser
UNH,0.11491442542786474,1.047066014669925,False,-8.722650000000064,loser
MDLZ,0.2790476190476249,0.4511111111111119,False,-1.2509783999999835,loser
UNH,2.097164591977868,0.637275242047019,False,29.74316750000005,winner
ARM,0.03980891719745222,0.9601910828025477,False,-21.35673999999998,loser
PLTR,0.47122302158273444,1.0323741007194205,False,-22.996800000000007,loser
NEM,0.7171717171717166,0.8484848484848502,False,-0.8805225000000029,loser
MO,0.7619047619047595,1.0,False,-6.690880000000024,loser
C,1.1044776119402882,0.32417910447761916,False,-1.6103400000000887,loser
PM,0.3546325878594298,0.5079872204472862,False,-7.028340000000013,loser
USB,0.008153846153843566,0.9846153846153877,False,-2.0392200000000016,loser
ADBE,2.072164948453616,0.3969072164948511,False,14.794619999999982,winner
T,0.2790697674418547,1.255813953488371,False,-1.372484999999999,loser
UBER,0.25179856115107496,1.0,False,-1.467735000000001,loser
CVX,0.21782178217821252,0.6732673267326671,False,-3.5968000000000626,loser
OXY,0.12813953488371155,0.6046511627906934,False,-0.2953875000000026,loser
DIA,0.7580645161290183,1.5622119815668287,False,-4.347570000000077,loser
MO,0.6666666666666742,0.9523809523809615,False,-8.305959999999978,loser
AMD,0.05263157894737061,1.0058479532163773,False,-14.46771999999995,loser
CRM,0.5677966101694857,1.6299435028248441,False,-7.62508000000004,loser
MRVL,0.07894736842104935,1.0877192982456152,False,-4.807000000000002,loser
MPC,1.2115384615384757,0.12740384615384057,False,-0.1329849999999806,loser
XLU,0.8387096774193422,0.7419354838709752,False,-2.0946550000000053,loser
NFLX,0.9827586206896465,0.698275862068961,False,-5.489160000000068,loser
MO,0.23076923076924127,0.3846153846153657,False,-0.1504349999999963,loser
APP,0.8963007883565776,0.8308065494238955,False,25.14263999999992,winner
MU,2.030534351145032,0.03053435114504289,False,2.5350800000000047,winner
AMD,2.2208333333333403,0.08187500000000043,False,32.82979000000008,winner
FCX,0.6666666666666666,0.6533333333333265,False,-0.1393599999999943,loser
MSFT,1.0029673590504424,0.8249258160237465,False,-0.3928399999999978,loser
NFLX,0.3645833333333446,1.4062500000000033,False,-3.2226899999999814,loser
RTX,0.5585585585585701,0.13513513513514205,False,0.0161600000000294,winner
GOOGL,0.2027649769585228,0.9999999999999869,False,-6.316709999999993,loser
NKE,0.02857142857142277,1.8142857142857114,False,-0.7629200000000028,loser
GE,0.48989898989898484,1.0757575757575635,False,-4.424000000000037,loser
XLB,0.6666666666666963,1.0833333333333481,False,-0.5665799999999898,loser
GOOGL,0.26865671641790934,0.8805597014925389,False,-7.387305000000062,loser
PM,1.7712418300653634,0.03921568627451126,False,3.3294999999999635,winner
NEM,0.413043478260872,1.4202898550724492,False,-1.4462700000000035,loser
MRNA,0.5859374999999994,0.742187499999996,False,-1.3856324999999965,loser
PFE,0.8095238095238143,0.3809523809523713,False,-0.0934549999999967,loser
NFLX,0.5897435897435991,1.1025641025641002,False,-5.343329999999976,loser
MO,0.16320000000001755,0.47999999999998977,False,-0.1794899999999974,loser
NVDA,0.29056603773584155,0.6980000000000033,False,-9.800250000000108,loser
MDLZ,1.9313725490195874,0.4411764705882476,False,0.2978524999999948,winner
XLP,1.288888888888877,0.4333333333333154,False,-0.5809199999999591,loser
BMY,2.023809523809519,0.028095238095240175,False,0.7917500000000034,winner
BA,2.2411347517730524,0.0,False,17.816235000000017,winner
WMT,2.6666666666666665,0.2666666666666515,False,1.4906050000000035,winner
DIS,0.07432432432433406,1.0268918918918821,False,-5.975899999999964,loser
GE,0.8500000000000064,0.4681818181818082,False,-1.323134999999993,loser
FCX,3.098039215686283,0.19607843137255257,False,0.9887750000000012,winner
META,1.5042857142857267,0.39857142857142336,False,1.644170000000032,winner
C,1.0670731707316976,0.29341463414633956,False,0.2018300000000011,winner
BAC,0.6111111111111008,0.7962962962962997,False,-0.4199850000000125,loser
MRNA,1.409836065573771,0.8852459016393437,False,-0.0978250000000002,loser
IBB,0.6410256410256401,0.4444444444444525,False,-2.872769999999966,loser
MRNA,0.510204081632651,1.2448979591836744,False,-0.518105000000002,loser
GLD,2.7477064220183443,0.05963302752293351,False,8.952650000000041,winner
MRK,1.5,0.34848484848485634,False,0.0769799999999807,winner
PLTR,0.8483606557377146,0.2950819672131146,False,-3.150379999999909,loser
DVN,0.13483146067415433,0.9662921348314594,False,-2.3842500000000157,loser
PLTR,0.5977431906614833,0.9859143968871674,False,-12.022009500000015,loser
MU,0.08139534883720968,1.0232558139534838,False,-11.046959999999991,loser
CSCO,0.0326086956521447,0.9565217391304738,False,-0.5005875000000023,loser
INTC,0.0862068965517195,1.0568965517241402,False,-11.510144999999968,loser
CMG,1.352941176470589,0.1372549019607854,False,0.247730000000004,winner
XLE,1.0303030303030245,0.6363636363636422,False,-0.04438,loser
AMD,0.037848605577688925,0.6952191235059805,False,-9.271012499999973,loser
INTC,0.04166666666666831,0.9305555555555594,False,-2.076434999999996,loser
F,0.11000000000000039,0.8899999999999996,False,-6.452483549999989,loser
PLTR,0.19155440414508895,0.6373056994818578,False,-6.814349999999994,loser
CVS,2.0133333333333403,0.9333333333333371,False,15.74166,winner
NEM,2.413793103448251,0.18965517241379035,False,17.43039999999998,winner
UBER,0.05882352941176716,0.02941176470588358,False,0.0594400000000682,winner
AMZN,0.10544303797467532,1.7405063291139102,False,-5.403720000000037,loser
XLU,0.14814814814814328,1.0370370370370292,False,-0.9326550000000092,loser
XLU,0.5416666666666888,1.1250000000000073,False,-0.7223999999999872,loser
ORCL,0.9166666666666637,0.6296296296296254,False,-3.374354999999959,loser
MSFT,0.9392265193370238,0.35911602209945587,False,-1.410585000000025,loser
GE,2.5057142857143013,0.6938775510204067,False,4.649100000000006,winner
DIA,0.09701492537312863,2.2238805970148863,False,-1.7859400000000318,loser
GM,0.4772093023255767,1.1395348837209356,False,-0.4828549999999997,loser
MCD,0.0,0.20232558139535203,False,-1.4684350000000044,loser
GOOGL,2.1984732824427407,0.007633587786274282,False,2.6301950000000023,winner
KHC,0.9642857142857212,0.29761904761904895,False,-4.26923,loser
C,1.9999999999999882,0.5867768595041349,False,18.63896000000001,winner
APP,0.07239655172413506,1.081103448275859,False,-12.304160000000024,loser
BX,0.6350710900473774,0.6966824644549713,False,0.8040599999999044,winner
C,0.4301075268817081,1.1612903225806348,False,-1.0205150000000067,loser
JNJ,2.102564102564132,0.13299145299144813,False,2.2935200000000364,winner
XLB,0.47999999999998977,2.1200000000000045,False,-4.440675,loser
NVDA,1.1500000000000061,0.29999999999999466,False,1.0276200000000273,winner
AMZN,0.7794117647058925,1.014705882352949,False,-3.1859599999999704,loser
NVDA,2.9705882352941204,0.613445378151277,False,2.228812499999973,winner
AVGO,0.13349358974358475,0.6826923076923053,False,-4.831880000000009,loser
DVN,1.0303030303030023,1.0151515151515011,False,-0.7276500000000108,loser
MO,2.166666666666658,0.7261904761904726,False,19.341410000000003,winner
T,1.2500000000000044,0.0,False,-0.4951799999999563,loser
MCD,0.3636363636363664,1.7219251336898196,False,-4.348910000000009,loser
T,0.5333333333333508,0.8000000000000143,False,-3.858539999999984,loser
CSCO,2.7121739130435274,0.03260869565217559,False,11.387447500000045,winner
QQQ,1.3600000000000032,0.34545454545452065,False,0.7462800000000499,winner
XLK,1.7999999999999905,0.3333333333333649,False,0.3173749999999886,winner
EBAY,2.2637362637362393,0.19780219780218733,False,1.9649500000000024,winner
AMAT,1.5767195767195827,0.2169312169312167,False,3.7650999999999817,winner
VZ,1.0227272727272845,0.11363636363635776,False,-0.0482325000000025,loser
VZ,1.023809523809502,1.0,False,-0.2534650000000008,loser
CVS,2.394366197183056,0.450704225352118,False,14.87937000000002,winner
T,2.2857142857143367,0.3571428571428698,False,0.2813149999999987,winner
ELV,2.1911111111111143,0.19997777777776568,False,17.38094,winner
INTC,1.3860759493670887,0.025316455696202018,False,0.763120000000008,winner
MO,0.6111111111111089,1.0694444444444604,False,-5.114159999999993,loser
GM,0.16304347826087795,1.021739130434794,False,-7.237019999999912,loser
INTC,0.30319148936170304,1.0744680851063872,False,-0.9599974999999988,loser
JNJ,0.05882352941176634,1.0294117647058831,False,-4.795800000000041,loser
PFE,0.36111111111109906,1.0,False,-0.8217599999999988,loser
LMT,0.013745704467360866,0.11340206185566366,False,-0.2059399999999908,loser
XLV,0.65322580645161,0.8870967741935144,False,-1.2558499999999613,loser
INTC,0.06945205479451924,0.7798630136986274,False,-19.014548799999947,loser
PANW,1.7210884353741518,0.8843537414965877,False,3.656639999999977,winner
OXY,1.1666666666666667,0.22619047619047256,False,-0.04661,loser
ARM,0.8720000000000129,1.0736666666666654,False,-9.706649999999916,loser
NEM,2.3627450980391886,0.2641176470588114,False,1.1117625000000022,winner
CVS,2.6078431372548723,0.3333333333333333,False,10.770150000000058,winner
XLE,1.0909090909091055,0.4090909090909267,False,-0.0850499999999991,loser
CMCSA,1.145833333333318,0.2708333333333216,False,-0.8947575000000587,loser
DECK,0.42944785276073916,1.0477300613496912,False,-10.519709999999971,loser
APP,1.577937649880093,0.298549160671459,False,-0.9844649999999524,loser
PG,1.4040404040404464,0.7676767676767735,False,0.1606700000000216,winner
AVGO,1.8861608775137095,0.11343692870200967,False,8.571014499999992,winner
F,0.7777777777777821,1.2222222222222179,False,-2.5411249999999965,loser
UNH,3.7279411764705457,0.2598039215686254,False,7.837129999999968,winner
META,1.0309381237524897,0.8692614770459134,False,-2.0854725000000456,loser
PANW,0.09831460674157935,1.0393258426966254,False,-7.916600000000004,loser
INTC,0.4170833333333348,1.4579166666666468,False,-8.145758400000021,loser
XLRE,0.8095238095238417,0.8571428571428813,False,-2.921939999999954,loser
INTC,0.5454545454545415,1.151515151515142,False,-11.004845000000058,loser
PANW,0.6606060606060604,0.5757575757575669,False,-3.273464999999959,loser
GE,2.0200000000000027,0.43087272727273723,False,10.454504999999957,winner
KKR,0.7222222222222244,1.0416666666666683,False,-2.2781949999999958,loser
ABT,1.2171755725190683,0.011832061068704526,False,0.0692622499999958,winner
SPY,1.3089005235602313,0.18848167539268043,False,-0.2650400000000227,loser
NEM,0.652173913043475,1.0956521739130425,False,-1.2344050000000055,loser
GM,0.028985507246381437,0.8333333333333403,False,-7.19507999999999,loser
OXY,0.22619047619047256,1.0,False,-0.4669200000000017,loser
JPM,0.5971698113207626,0.5471698113207654,False,-2.7661699999999865,loser
FDX,0.12545098039216487,1.360784313725499,False,-8.36347499999995,loser
XLU,2.1785714285714177,0.10714285714286077,False,0.5166199999999952,winner
OXY,0.5833333333333433,0.8888888888888845,False,-5.992559999999936,loser
JNJ,2.0892857142857086,0.017857142857126543,False,8.465240000000046,winner
SOXX,2.155263157894747,0.15263157894738102,False,7.512029999999945,winner
XLK,3.026315789473698,0.14473684210528284,False,1.37790000000001,winner
NVDA,0.5500000000000114,1.0049999999999955,False,-8.75304,loser
F,1.9958333333333134,0.7958333333333372,False,0.1222172499999991,winner
MRVL,1.575163398692807,0.1503267973856234,False,0.4915599999999317,winner
F,1.1692857142857125,1.2592857142857052,False,-0.1556926000000035,loser
XLU,2.416666666666711,0.5416666666666593,False,6.954880000000063,winner
AVGO,0.08251173708919907,1.0258215962441346,False,-9.207859999999982,loser
AMAT,0.047071129707118,0.20397489539749547,False,1.5834412500000068,winner
CVS,1.6647727272727397,0.9545454545454473,False,0.2316350000000022,winner
ORCL,0.0964010282776346,0.672236503856041,False,-10.722080000000004,loser
KO,0.04049999999999385,0.6844999999999759,False,-3.3084359000000245,loser
AVGO,0.07013888888888836,0.7277777777777802,False,-10.946880000000007,loser
SOXX,0.10835913312694333,1.188854489164093,False,-7.0386699999999225,loser
INTC,0.2876712328767022,1.1178082191780796,False,-3.068620000000016,loser
GILD,2.034965034965043,0.020979020979021882,False,16.427939999999996,winner
GE,2.013605442176878,0.4795918367346834,False,11.14795999999999,winner
XLP,0.7878787878787644,1.0454545454545474,False,-0.4094249999999983,loser
WFC,0.0427027027026995,1.0405405405405423,False,-6.608319999999959,loser
COF,0.2373333333333297,1.175999999999999,False,-11.918505,loser
XOM,0.8703703703703697,0.2962962962963036,False,-2.553150000000014,loser
AMAT,1.973760932944597,0.10204081632653704,False,11.276954999999942,winner
AMAT,0.14516129032257363,1.5645161290322447,False,-8.135250000000054,loser
INTC,2.33796296296295,0.5972222222222221,False,2.4839724999999984,winner
FDX,1.1304347826086851,0.9219948849104846,False,1.336859999999975,winner
UPS,0.48707753479125293,0.1689860834990048,False,-0.0917499999999772,loser
XLE,0.592592592592615,1.0,False,-0.314014999999996,loser
UBER,0.1470588235294179,0.7058823529411781,False,-1.5342700000000034,loser
CSCO,0.7584269662921471,0.41573033707864054,False,-3.3191774999998875,loser
BAC,0.277777777777776,0.5,False,-3.6215725000000183,loser
DVN,0.4714285714285671,1.10000000000001,False,-8.421050000000031,loser
FDX,1.6529209621992993,0.40103092783503885,False,2.960860000000018,winner
GM,2.150000000000031,0.466666666666673,False,3.5126700000000275,winner
GM,2.753968253968273,0.03968253968254899,False,4.334662500000002,winner
MU,0.3374045801526724,0.937404580152668,False,-11.820859999999993,loser
BMY,2.2391304347826417,0.40217391304348865,False,3.850419999999992,winner
AAPL,1.3915094339622827,0.5566037735849076,False,0.5135500000000591,winner
IBB,3.0273437499999973,0.20703125000001135,False,2.397290000000002,winner
DIS,1.5944680851063657,8.053191489361607,False,1.136839999999966,winner
PFE,0.5580000000000008,0.8666666666666698,False,-6.005790000000033,loser
OXY,0.33702127659574616,1.0,False,-6.661914999999985,loser
PEP,2.334862385321082,0.06422018348625814,False,6.096419999999935,winner
CSCO,0.27717391304347283,0.8858695652174027,False,-0.8737375000000017,loser
PEP,1.1272727272727414,0.8090909090909267,False,-1.1646600000000271,loser
GLD,0.0,0.9250814332247496,False,-3.205114999999984,loser
XLV,0.8656716417910372,0.7388059701492743,False,-0.5819650000000068,loser
CSCO,0.012195121951208521,0.5487804878048861,False,-3.174030000000017,loser
KHC,0.19444444444444553,1.0277777777777724,False,-0.6149399999999992,loser
GOOGL,2.011695906432763,0.5248538011695889,False,13.374320000000006,winner
PM,0.3192307692307603,0.788461538461536,False,-1.1209225000000034,loser
DE,0.7575757575757557,0.3600713012477677,False,-2.2791650000000203,loser
DECK,2.0094339622641826,0.6037735849056677,False,12.202200000000028,winner
KHC,1.9999999999999791,0.3823529411764743,False,0.3144599999999998,winner
AMZN,2.470046082949329,0.0431336405529999,False,10.00800000000002,winner
NKE,0.08730158730157621,1.015873015873024,False,-0.6949949999999955,loser
C,0.04166666666666831,0.7916666666666584,False,-2.6146599999999887,loser
DIA,2.1172839506172823,0.08641975308641109,False,2.761270000000009,winner
NKE,1.3879310344827744,0.3372413793103439,False,-0.105829999999992,loser
FCX,0.5172413793103414,0.5862068965517317,False,-4.263180000000027,loser
CMCSA,0.05000000000000178,0.4833333333333308,False,-0.1725424999999995,loser
AVGO,0.9874776386404407,0.4508050089445426,False,-2.137159999999952,loser
DIS,2.0540540540540233,0.18918918918918765,False,1.3729199999999897,winner
UPS,2.042857142857124,0.2,False,6.512449999999958,winner
GM,2.068493150684908,0.39726027397260916,False,1.382399999999994,winner
AXON,2.010365853658527,0.1390243902439,False,15.831559999999977,winner
F,0.14285714285713924,1.0,False,-0.0831150000000002,loser
XLI,1.797619047619124,0.1428571428571187,False,1.0883700000000307,winner
XLC,1.298245614035062,0.3157894736842184,False,-0.0867949999999988,loser
LULU,0.3683385579937298,0.7539184952978065,False,-4.130437199999986,loser
BMY,2.296451612903209,0.14516129032258507,False,3.561090000000006,winner
XLY,0.5890410958904171,0.9452054794520466,False,-0.8114249999999977,loser
BAC,0.08571428571428862,1.0142857142857011,False,-0.4052950000000014,loser
TGT,0.4197468354430353,0.7954430379746905,False,-2.905096799999997,loser
GM,0.015384615384623457,0.7076923076923074,False,-0.5417099999999938,loser
GLD,0.8015668202765078,0.4749308755760424,False,-0.978320300000004,loser
MO,0.06303030303030718,0.9242424242424282,False,-1.0335674999999898,loser
BA,0.18085427135679086,1.035175879396996,False,-4.397649999999961,loser
BX,0.0,0.9308755760368764,False,-2.055130000000005,loser
DIS,0.11456521739130922,1.0326086956521756,False,-5.161249999999938,loser
TSLA,0.09266943291839827,1.0484094052558817,False,-7.717714999999961,loser
XLB,1.9615384615384153,0.3846153846153825,False,0.3685099999999937,winner
FCX,0.38607594936708867,0.5632911392405073,False,-4.482652500000002,loser
CVX,0.11594202898548456,0.6086956521739381,False,-1.6831949999999898,loser
DIS,2.0384615384615583,0.6826923076922933,False,0.9254100000000064,winner
LMT,0.4650655021834125,0.9148471615720789,False,-2.533072500000016,loser
VZ,0.29999999999995264,1.4999999999999527,False,-2.4795550000000737,loser
T,1.0,0.44444444444443565,False,-0.0448699999999995,loser
AMD,4.057750759878436,0.33641337386018094,False,12.712080000000023,winner
MRVL,2.1279999999999974,0.11200000000000046,False,2.41049,winner
CVX,0.5755968169761224,1.0185676392572927,False,-11.793225000000032,loser
MRK,2.0168067226890725,0.29411764705883126,False,11.399675000000002,winner
DXCM,0.9768965517241225,1.0,False,-1.6792800000000043,loser
GOOGL,1.475862068965513,0.7931034482758553,False,-0.9373150000000136,loser
MRK,0.2824427480915952,1.0038167938931264,False,-2.8413700000000044,loser
INTC,1.677731092436982,0.20168067226890365,False,2.7798500000000077,winner
FCX,2.0851086956521883,0.2717391304347842,False,16.02864000000003,winner
XLRE,0.5555555555555585,1.0366666666667002,False,-0.290435,loser
RTX,0.09761904761905384,1.0238095238095157,False,-4.589419999999989,loser
NKE,1.2031249999999927,0.5546875000000058,False,-0.4925399999999852,loser
SLB,0.4855072463768144,1.0724637681159483,False,-8.836499999999972,loser
MRNA,2.28571428571429,0.5571428571428585,False,38.69112000000004,winner
FCX,0.04854368932038554,1.0339805825242754,False,-10.907950000000012,loser
HD,0.15245901639343384,1.0229508196721289,False,-3.2278825000000277,loser
TXN,0.550724637681165,1.0144927536231856,False,-2.9535099999999908,loser
AMD,0.11812297734627193,1.1407766990291268,False,-6.438330000000007,loser
DVN,1.3958333333333253,0.6041666666666599,False,0.0637800000000068,winner
NEM,0.7111111111111149,1.5047555555555556,False,-9.50558,loser
XLB,0.3783783783783825,0.9729729729729781,False,-0.4100199999999994,loser
GOOGL,0.05805243445693956,0.7022471910112318,False,-2.2104575,loser
SLB,0.46250000000000324,0.9749999999999962,False,-2.8202300000000045,loser
CVX,0.3645833333333244,1.5156250000000004,False,-3.387510000000024,loser
ETN,0.35218029350104013,1.0733752620544996,False,-5.121345000000039,loser
OXY,0.5999999999999976,1.083166666666668,False,-2.5818000000000056,loser
CVX,1.6793721973094269,0.5134529147982132,False,0.0513324999999942,winner
CMCSA,1.2203389830508458,0.6864406779661038,False,0.1853374999999998,winner
AAPL,0.039192399049872255,0.2874109263658019,False,-2.332575999999993,loser
CMCSA,2.0,0.4878048780487786,False,0.7890400000000003,winner
KHC,2.2857142857142616,0.23809523809524052,False,0.8458049999999975,winner
XLRE,0.03535714285714913,0.7503571428571293,False,-0.243280049999999,loser
AMAT,0.17730496453900713,0.863672182821122,False,-10.695990000000032,loser
F,1.1842105263158,1.0263157894736883,False,-2.856209999999993,loser
KO,1.4642857142857215,0.5,False,0.3635800000000068,winner
ARM,0.4517374517374573,1.0540540540540486,False,-2.5375249999999965,loser
OXY,7.714107142857217,0.07142857142857052,False,2.2052500000000115,winner
XOM,0.05384615384614813,1.4538461538461525,False,-4.354410000000034,loser
DVN,0.06849315068493764,0.8424657534246541,False,-1.2694299999999927,loser
DECK,0.0023584905660423046,0.3702830188679246,False,-3.5750299999999657,loser
NKE,0.051948051948060334,0.6883116883116749,False,-0.5252299999999938,loser
BMY,1.5307692307692302,0.3000000000000011,False,1.0702200000000024,winner
XLU,0.4166666666666706,0.8000000000000143,False,-0.2714625000000014,loser
SOXX,0.7708333333333243,0.64236111111112,False,-1.185759999999993,loser
NEM,0.3790659340659295,1.516483516483513,False,-1.9447100000000077,loser
XLRE,0.058260869565204175,0.6373913043478124,False,-2.2216896000000474,loser
XLU,0.8620689655172439,3.275862068965512,False,-3.711454999999991,loser
ADBE,0.3926096997690519,0.42494226327944806,False,22.99025,winner
VZ,0.6071428571428608,1.0323809523809444,False,-4.561325000000012,loser
COP,1.677966101694909,0.35169491525424057,False,2.666860000000025,winner
XLE,2.0,0.7173913043478211,False,0.8607800000000017,winner
COP,1.8946616541353354,0.5638345864661637,False,2.561700000000012,winner
ARM,1.1264044943820193,0.8530898876404506,False,-0.4642950000000125,loser
AMD,0.170682730923694,1.003012048192774,False,-10.36871999999998,loser
C,0.051792828685263005,1.3067729083665391,False,-2.6215149999999907,loser
AMAT,0.2052154195011342,1.0204081632653068,False,-8.347010000000019,loser
COP,0.47701149425286193,1.1551724137931085,False,-3.737920000000018,loser
GM,0.0,0.6799999999999926,False,-6.057039999999941,loser
OXY,2.000000000000007,0.029702970297030888,False,1.957630000000003,winner
DVN,0.5223880597014934,1.1343283582089494,False,-8.64966000000002,loser
MDLZ,1.677966101694909,0.6610169491525395,False,0.0915349999999985,winner
PFE,2.076923076923061,0.4038461538461531,False,0.9836999999999992,winner
MS,0.3839923954372691,2.0513307984790843,False,-8.386904999999986,loser
BMY,1.2462686567164292,2.0522388059701657,False,-0.0228300000000056,loser
JNJ,0.03108808290155593,0.5803108808290244,False,-2.650499999999968,loser
WMT,2.0105263157895092,0.2736842105263095,False,1.7739800000000057,winner
AMD,0.5473033707865144,0.9101123595505638,False,-9.50602500000005,loser
ARM,0.04166666666666515,1.080128205128205,False,-382.8836700000005,loser
ARM,3.2408026755853045,0.2541806020066876,False,669.8140500000021,winner
DIS,2.433823529411793,0.25735294117646923,False,1.3342475000000025,winner
ARM,0.4447949526813847,1.0473186119873832,False,-344.53869500000167,loser
XLRE,1.0217391304347625,0.3043478260869525,False,-0.1896900000000093,loser
MRNA,1.1333333333333386,0.24444444444444358,False,-58.09569999999914,loser
PANW,1.8371040723982082,0.5791855203619968,False,92.33297500000012,winner
KKR,0.4035087719298214,0.9210526315789448,False,-267.71685000000224,loser
MRNA,0.6007751937984545,1.4922480620155028,False,-1.1186424999999978,loser
CMG,0.10975609756096145,1.1951219512195064,False,-0.8927700000000074,loser
XLB,0.22619047619047256,0.8690476190476203,False,-0.3668075000000048,loser
SLB,0.39655172413792195,1.3274137931034355,False,-0.6345900000000054,loser
VZ,0.04588235294117813,1.045882352941178,False,-1.7946300000000028,loser
DVN,2.0,0.13235294117647567,False,1.3098599999999994,winner
KHC,2.190952380952395,0.047142857142866305,False,0.7498601999999883,winner
KO,0.060000000000002274,0.7400000000000091,False,-0.4288549999999943,loser
CSCO,1.6643835616438312,1.3424657534246556,False,0.3262900000000017,winner
KHC,2.318409090909083,0.44318181818181757,False,3.926489999999996,winner
MRNA,0.026923076923077018,1.019230769230768,False,-2.6557000000000013,loser
XLRE,0.0384615384615311,1.0,False,-0.304549999999998,loser
KO,1.61526315789475,0.017543859649131993,False,-0.0849524999999954,loser
XLP,1.551020408163247,0.08163265306120673,False,-0.124809999999992,loser
KO,0.9166666666666815,0.5625000000000037,False,-0.2106549999999954,loser
XLP,0.9259259259259396,0.4629629629629698,False,-0.2253700000000005,loser
